Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
5.531666666666666;0.0018962215683527;0.0016670947255364;0.002125;0.001875;0.001375;0.0030796712486887;0.0021277555663186;0.0020879116360612;0.0022325713874364;0.0022043990110685
22.47305555555555;0.0132935729420073;0.0152148801244725;0.0259375;0.0155625;0.0080625;0.0079633492046723;0.0092006708315209;0.0085911928013518;0.0051837335724359;0.0060463702954747
25.4725;0.0226041897058358;0.0258366387193311;0.033625;0.021125;0.0113125;0.010012145402238;0.0123590490633381;0.0090476170895987;0.004846067993745;0.0047265043901386
28.45;0.0331322712587334;0.0327788252702928;0.049625;0.026125;0.0119375;0.0167617599679216;0.0150653524270094;0.0111908165475089;0.0075900839916301;0.0046699672108056
30.939722222222223;0.0474145275103273;0.0454744648575762;0.0740624999999999;0.0340625;0.0104375;0.0269891632059157;0.017932926246154;0.0097176948784163;0.0089195624191997;0.0033905889975047
46.85138888888889;0.4999472518198121;0.4835932352295189;0.3456875;0.2319375;0.0636875;0.0624446282495317;0.0664581341428572;0.0224797652067364;0.0244935418784217;0.0102269176074709
52.18416666666667;0.7100878734622142;0.6259862981337113;0.3601875;0.2598749999999999;0.0813749999999999;0.0629525697781009;0.070606717766442;0.0202953773985604;0.0219028394278002;0.0118473361984878
56.72833333333333;0.9056124539123304;0.7392630603663315;0.345625;0.2470625;0.1014375;0.0551465220017445;0.0719086877574608;0.0215634963537919;0.0127841148989673;0.0107294498344509
70.79222222222222;1.7006129054472838;1.2096331072856894;0.362125;0.1845624999999999;0.1340625;0.0368690437750816;0.071386710948187;0.0835246034112105;0.035277416200028;0.0188562613937652
76.66694444444444;1.9598746315435975;1.3119624141669677;0.3805624999999999;0.1935625;0.1228125;0.025814206629081;0.0721170922874737;0.0918245397143378;0.0412082648718676;0.0103514416266527
81.2238888888889;2.0645838944249952;1.351615712517761;0.397;0.189375;0.1193125;0.0225360436609643;0.065240869811415;0.0940285860789153;0.0458064883504509;0.0105339851789339
97.7675;2.4587589989715446;1.5520062942564907;0.471;0.278;0.1411875;0.0431544384224329;0.0554639522572995;0.089855439456941;0.0801475202361245;0.0197047543438125
103.70861111111113;2.5209265871287956;1.5757113115891737;0.480875;0.3089375;0.14325;0.044976768694763;0.0522360926467514;0.0923335495635254;0.0884021130615665;0.0317224289738349
121.81333333333332;2.723076923076922;1.708211659935798;0.5218125;0.4079374999999999;0.1855624999999999;0.0534415568635495;0.0475537524807454;0.0933549802835927;0.0785958560851015;0.0695584005979867
129.2925;2.753313961533139;1.7103051655354642;0.51425;0.4188125;0.2138124999999999;0.0512947467258262;0.0475574898806696;0.0973701057820109;0.081876598266843;0.0712085131409861
141.6302777777778;2.8591996972850233;1.787934788380861;0.5375625;0.469875;0.2787499999999999;0.0517404714791901;0.0545601374058937;0.0953807952040136;0.0856839213330015;0.0902520775384145
151.91055555555556;2.9223731579705254;1.8015359180843695;0.533875;0.4891875;0.309625;0.0492709170189564;0.0499292859327068;0.0939061200082294;0.08758939629744;0.0720450163092493
