Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
7.569444444444445;0.0036662925551814;0.0036662925551814;0.0036662925551814;0.004191616766467;0.0052434456928838;0.004191616766467;0.0052434456928838;0.0031413612565445;0.0084084084084084;0.0110567882662655;0.0084084084084084;0.0068241469816272;0.0057699512926189;0.0073518379594898;0.0105263157894736;0.004191616766467;0.0015689204333208;0.004191616766467;0.0105263157894736;0.0094665664913598;0.0094665664913598;0.0089372887720615;0.0089372887720615;0.004191616766467;0.005;0.009;0.02;0.021;0.028;0.015;0.008;0.006;0.015;0.02;0.016;0.008;0.014;0.013;0.016;0.008;0.004;0.019;0.023;0.023;0.029;0.022;0.011;0.005;0.01;0.015;0.015;0.014;0.021;0.014;0.012;0.006;0.005;0.016;0.023;0.021;0.026;0.021;0.013;0.005;0.007;0.015;0.021;0.02;0.019;0.021;0.016;0.003;0.015;0.018;0.016;0.016;0.017;0.019;0.015;0.007;0.01;0.013;0.02;0.019;0.024;0.02;0.015;0.005
22.60611111111111;0.0212121212121212;0.0179894179894179;0.0195989405978055;0.0244495064540622;0.0298780487804878;0.0277016742770167;0.0271586154431342;0.0212121212121212;0.0244495064540622;0.0217506631299734;0.0147812971342383;0.0190620272314674;0.0147812971342383;0.0212121212121212;0.03206106870229;0.0337027130301872;0.0174537211938043;0.0277016742770167;0.043076923076923;0.039754412893323;0.0386503067484662;0.0364471669218989;0.0326078655975563;0.0244495064540622;0.04;0.044;0.045;0.07;0.07;0.05;0.052;0.056;0.042;0.039;0.032;0.025;0.034;0.028;0.05;0.049;0.042;0.037;0.061;0.064;0.072;0.073;0.063;0.047;0.047;0.032;0.03;0.027;0.042;0.045;0.046;0.047;0.044;0.05;0.039;0.043;0.048;0.053;0.054;0.05;0.036;0.033;0.044;0.039;0.043;0.054;0.048;0.035;0.034;0.029;0.026;0.031;0.03;0.032;0.044;0.05;0.031;0.025;0.042;0.041;0.046;0.046;0.05;0.039
26.21638888888889;0.0342507645259938;0.0380988884630126;0.0408602150537634;0.0403071017274472;0.043632166217776;0.0425221068819684;0.0425221068819684;0.0408602150537634;0.0408602150537634;0.039754412893323;0.0337027130301872;0.0358974358974358;0.0342507645259938;0.0403071017274472;0.0453004622496147;0.0475308641975308;0.0358974358974358;0.0525745257452574;0.0679186228482003;0.0610591900311526;0.0525745257452574;0.0514506769825918;0.0492081884897643;0.0347992351816443;0.066;0.068;0.091;0.098;0.087;0.075;0.071;0.074;0.07;0.068;0.07;0.069;0.068;0.066;0.078;0.075;0.048;0.07;0.09;0.085;0.089;0.08;0.077;0.063;0.06;0.064;0.064;0.066;0.076;0.066;0.073;0.075;0.041;0.058;0.055;0.061;0.066;0.063;0.072;0.051;0.035;0.052;0.049;0.059;0.055;0.067;0.065;0.05;0.036;0.044;0.047;0.048;0.052;0.058;0.071;0.053;0.03;0.036;0.055;0.057;0.057;0.059;0.054;0.03
28.455833333333334;0.0380988884630126;0.0497681607418856;0.053137103020914;0.0503285659064553;0.0593543368339167;0.0537001162340178;0.0520123839009287;0.0480895407178695;0.0486486486486486;0.0475308641975308;0.039754412893323;0.0375478927203065;0.0364471669218989;0.0425221068819684;0.0570873786407766;0.0587869362363919;0.0553917765709852;0.0650527137836782;0.0616283599532528;0.0789121009065825;0.0661977334896443;0.0656249999999999;0.0587869362363919;0.0520123839009287;0.08;0.089;0.103;0.109;0.102;0.091;0.094;0.088;0.093;0.077;0.078;0.069;0.064;0.07;0.085;0.087;0.068;0.085;0.093;0.093;0.097;0.089;0.086;0.079;0.085;0.072;0.076;0.067;0.073;0.07;0.075;0.085;0.061;0.057;0.063;0.069;0.068;0.063;0.068;0.067;0.059;0.054;0.073;0.07;0.061;0.079;0.062;0.06;0.051;0.042;0.045;0.048;0.047;0.049;0.063;0.065;0.05;0.039;0.077;0.075;0.082;0.07;0.058;0.049
31.010277777777777;0.0748427672955975;0.0742632612966601;0.0644808743169398;0.0667709147771696;0.0679186228482003;0.0754227290601651;0.0679186228482003;0.0667709147771696;0.0777471445450964;0.0719497842291094;0.0570873786407766;0.0587869362363919;0.0486486486486486;0.0565217391304347;0.0877081681205392;0.0725274725274725;0.084764542936288;0.1008;0.1098591549295774;0.1171856045289122;0.1056179775280898;0.1050140393100681;0.0900714853057982;0.0841772151898734;0.13;0.125;0.129;0.135;0.142;0.127;0.133;0.131;0.141;0.125;0.121;0.101;0.094;0.095;0.148;0.112;0.129;0.13;0.124;0.126;0.129;0.12;0.121;0.125;0.117;0.112;0.105;0.096;0.13;0.125;0.16;0.121;0.094;0.08;0.08;0.085;0.086;0.082;0.083;0.092;0.069;0.077;0.098;0.106;0.096;0.143;0.144;0.092;0.088;0.054;0.054;0.056;0.053;0.061;0.081;0.08;0.075;0.065;0.104;0.094;0.102;0.086;0.128;0.077
47.4525;0.6513942044833241;0.6513942044833241;0.5978700745473908;0.6021344717182497;0.6193756727664154;0.6480349344978164;0.6336043360433603;0.6809761508596782;0.6786703601108032;0.636916395222584;0.6172043010752687;0.582039091389329;0.534020618556701;0.5123343527013251;0.5809926082365364;0.6215517241379309;0.7725535610885927;0.8494004796163068;0.7700404858299594;0.7687861271676298;0.7650317368724754;0.7257790368271954;0.7464530892448511;0.7078651685393258;0.94;0.93;0.891;0.892;0.922;0.892;0.907;0.915;0.933;0.967;0.822;0.764;0.71;0.753;0.716;0.809;0.536;0.576;0.596;0.474;0.525;0.536;0.581;0.566;0.587;0.563;0.503;0.497;0.503;0.513;0.54;0.591;0.354;0.356;0.341;0.297;0.318;0.322;0.342;0.356;0.325;0.352;0.343;0.328;0.307;0.351;0.363;0.354;0.195;0.203;0.174;0.178;0.179;0.184;0.224;0.228;0.208;0.217;0.22;0.212;0.198;0.201;0.23;0.222
50.255833333333335;0.7839348079161814;0.7992966002344665;0.7293984108967082;0.7257790368271954;0.7269841269841268;0.757561817136285;0.9089230769230768;0.7928696668614843;0.900429184549356;0.8109605185621684;0.7801278326554327;0.7318181818181817;0.7007838745800672;0.6347071583514098;0.7078651685393258;0.7501432664756447;1.017525773195876;1.244115574348132;1.0458930899608865;0.9837357052096568;0.913193588162762;0.9046683046683044;1.0490861618798952;0.9174799258801728;1.041;1.019;0.99;0.994;1.012;1.0;0.987;1.028;1.047;1.094;0.959;0.904;0.843;0.892;0.84;0.93;0.568;0.599;0.603;0.523;0.569;0.591;0.59;0.582;0.625;0.638;0.591;0.577;0.567;0.554;0.602;0.599;0.37;0.373;0.362;0.325;0.338;0.331;0.337;0.36;0.359;0.388;0.383;0.353;0.327;0.358;0.377;0.349;0.198;0.227;0.21;0.204;0.196;0.197;0.218;0.222;0.207;0.223;0.24;0.236;0.23;0.223;0.228;0.215
53.57861111111111;1.4338368580060423;1.065177398160315;0.982222222222222;0.9642091997479518;0.9671924290220818;1.012861736334405;1.5754163362410782;1.0980026631158453;1.1454545454545453;1.0587155963302748;1.0222078760490638;0.979201014584654;0.9959131545338442;0.8386634844868734;0.955304456999372;1.006670942912123;1.225612316305108;2.5661733615221984;2.389898989898989;1.7162790697674415;1.2037473976405275;1.0913678618857898;2.476033057851239;1.1215053763440856;1.101;1.073;1.033;1.046;1.072;1.059;1.038;1.08;1.113;1.158;1.015;0.975;0.901;0.955;0.875;0.998;0.606;0.598;0.599;0.501;0.564;0.564;0.58;0.618;0.656;0.625;0.608;0.6;0.567;0.547;0.562;0.621;0.393;0.377;0.35;0.309;0.338;0.348;0.36;0.367;0.372;0.397;0.393;0.371;0.335;0.379;0.369;0.385;0.214;0.238;0.218;0.23;0.224;0.234;0.269;0.243;0.221;0.236;0.237;0.236;0.238;0.239;0.237;0.244
55.510555555555555;1.971069182389937;1.1489130434782606;1.0765676567656766;1.0603278688524589;1.0667981591058513;1.1215053763440856;1.69315746084089;1.1893719806763283;1.2761768901569186;1.2109951287404317;1.1893719806763283;1.159345156889495;1.2385372714486635;0.9807106598984772;1.0798413747521478;1.1265993265993266;1.3386861313868612;2.6871459694989097;2.718551042810098;2.405273833671399;1.6603588907014677;1.2274509803921567;2.8015677491601334;1.244115574348132;1.121;1.105;1.057;1.071;1.091;1.071;1.06;1.116;1.143;1.198;1.055;1.014;0.911;0.966;0.887;1.032;0.622;0.605;0.591;0.516;0.58;0.569;0.601;0.632;0.659;0.67;0.623;0.607;0.564;0.527;0.56;0.627;0.397;0.372;0.366;0.314;0.335;0.333;0.35;0.385;0.367;0.409;0.44;0.383;0.366;0.379;0.371;0.394;0.207;0.241;0.226;0.229;0.216;0.238;0.255;0.241;0.218;0.262;0.293;0.266;0.274;0.254;0.243;0.251
70.695;2.126315789473684;1.7662447257383964;1.6528885272579332;1.688065843621399;1.6405186385737436;1.8682926829268292;2.5872476089266736;1.971069182389937;1.941050756901157;2.0580645161290314;2.0837511606313828;2.029616087751371;2.7230769230769223;1.7371237458193975;1.8372735116479717;1.911562224183583;1.98018018018018;3.5109947643979047;3.663427800269905;3.5893617021276585;2.673832790445167;1.8768558951965055;4.085380116959064;1.8150814053127673;1.181;1.169;1.114;1.149;1.167;1.185;1.166;1.233;1.215;1.307;1.104;1.078;0.957;1.041;0.963;1.172;0.622;0.664;0.632;0.565;0.614;0.607;0.645;0.693;0.594;0.648;0.619;0.632;0.585;0.542;0.572;0.65;0.364;0.411;0.316;0.244;0.301;0.29;0.311;0.417;0.196;0.306;0.385;0.348;0.333;0.362;0.353;0.379;0.171;0.266;0.238;0.311;0.298;0.332;0.317;0.284;0.129;0.162;0.206;0.372;0.364;0.306;0.307;0.275
