Time (hour);C0 = 1.0 R1;C0 = 1.0 R2;C0 = 1.0 R3;C0 = 1.0 R4;C0 = 1.0 R5;C0 = 0.95 R1;C0 = 0.95 R2;C0 = 0.95 R3;C0 = 0.95 R4;C0 = 0.95 R5;C0 = 0.9 R1;C0 = 0.9 R2;C0 = 0.9 R3;C0 = 0.9 R4;C0 = 0.9 R5;C0 = 0.85 R1;C0 = 0.85 R2;C0 = 0.85 R3;C0 = 0.85 R4;C0 = 0.85 R5;C0 = 0.8 R1;C0 = 0.8 R2;C0 = 0.8 R3;C0 = 0.8 R4;C0 = 0.8 R5;C0 = 0.75 R1;C0 = 0.75 R2;C0 = 0.75 R3;C0 = 0.75 R4;C0 = 0.75 R5;C0 = 0.7 R1;C0 = 0.7 R2;C0 = 0.7 R3;C0 = 0.7 R4;C0 = 0.7 R5;C0 = 0.65 R1;C0 = 0.65 R2;C0 = 0.65 R3;C0 = 0.65 R4;C0 = 0.65 R5;C0 = 0.6 R1;C0 = 0.6 R2;C0 = 0.6 R3;C0 = 0.6 R4;C0 = 0.6 R5;C0 = 0.55 R1;C0 = 0.55 R2;C0 = 0.55 R3;C0 = 0.55 R4;C0 = 0.55 R5;C0 = 0.5 R1;C0 = 0.5 R2;C0 = 0.5 R3;C0 = 0.5 R4;C0 = 0.5 R5;C0 = 0.45 R1;C0 = 0.45 R2;C0 = 0.45 R3;C0 = 0.45 R4;C0 = 0.45 R5;C0 = 0.4 R1;C0 = 0.4 R2;C0 = 0.4 R3;C0 = 0.4 R4;C0 = 0.4 R5;C0 = 0.35 R1;C0 = 0.35 R2;C0 = 0.35 R3;C0 = 0.35 R4;C0 = 0.35 R5;C0 = 0.3 R1;C0 = 0.3 R2;C0 = 0.3 R3;C0 = 0.3 R4;C0 = 0.3 R5;C0 = 0.25 R1;C0 = 0.25 R2;C0 = 0.25 R3;C0 = 0.25 R4;C0 = 0.25 R5;C0 = 0.2 R1;C0 = 0.2 R2;C0 = 0.2 R3;C0 = 0.2 R4;C0 = 0.2 R5;C0 = 0.15 R1;C0 = 0.15 R2;C0 = 0.15 R3;C0 = 0.15 R4;C0 = 0.15 R5
5.064722222222223;0.002092675635276532;0.0026168224299065413;0.002092675635276532;0.006824146981627295;0.004717334331710969;0.0010455563853622105;0.0005225830533781261;0.0026168224299065413;0.006824146981627295;0.006824146981627295;0.0015689204333208815;0.0015689204333208815;0.0026168224299065413;0.002092675635276532;0.011056788266265513;0.0005225830533781261;0.0010455563853622105;0.005243445692883894;0.003666292555181444;0.003141361256544502;0.002092675635276532;0.002092675635276532;0.005243445692883894;0.003141361256544502;0.011056788266265513;0.003141361256544502;0.0015689204333208815;0.003141361256544502;0.0010455563853622105;0.006824146981627295;0.0062968515742128925;0.003141361256544502;0.0026168224299065413;0.004191616766467066;0.006824146981627295;0.003141361256544502;0.0;0.003141361256544502;0.0026168224299065413;0.006824146981627295;0.0010455563853622105;0.0010455563853622105;-0.0;0.0005225830533781261;0.0057699512926189574;0.0015689204333208815;0.0010455563853622105;0.0010455563853622105;0.0010455563853622105;0.006824146981627295;0.0005225830533781261;-0.0005221932114882506;-0.0;0.003141361256544502;0.004191616766467066;-0.0005221932114882506;0.0010455563853622105;0.002092675635276532;0.0010455563853622105;0.0015689204333208815;0.0015689204333208815;0.0;0.002092675635276532;-0.0005221932114882506;0.002092675635276532;0.0026168224299065413;0.0005225830533781261;-0.0005221932114882506;-0.0;0.003666292555181444;0.0015689204333208815;0.0010455563853622105;0.002092675635276532;0.003666292555181444;0.0015689204333208815;0.0015689204333208815;0.0005225830533781261;0.0015689204333208815;0.002092675635276532;0.002092675635276532;0.0015689204333208815;0.0015689204333208815;-0.0005221932114882506;0.0010455563853622105;0.0015689204333208815;0.0005225830533781261;0.0015689204333208815;0.002092675635276532;0.0005225830533781261;0.0010455563853622105
5.006111111111111;0.0026168224299065413;0.003666292555181444;0.003141361256544502;0.003141361256544502;0.002092675635276532;0.0010455563853622105;0.0005225830533781261;0.0026168224299065413;0.002092675635276532;0.003666292555181444;0.0010455563853622105;0.0010455563853622105;0.0015689204333208815;0.0015689204333208815;0.002092675635276532;0.003141361256544502;0.0005225830533781261;0.003141361256544502;0.003141361256544502;0.003141361256544502;0.0005225830533781261;-0.0005221932114882506;0.0005225830533781261;0.0010455563853622105;0.0015689204333208815;0.003141361256544502;0.0015689204333208815;0.002092675635276532;0.0010455563853622105;-0.0;0.0026168224299065413;0.002092675635276532;0.002092675635276532;0.0010455563853622105;0.0010455563853622105;0.0010455563853622105;0.0015689204333208815;0.0015689204333208815;0.0;0.003141361256544502;0.0010455563853622105;-0.0005221932114882506;0.0005225830533781261;0.0;0.002092675635276532;0.0010455563853622105;-0.0005221932114882506;-0.0;0.0010455563853622105;0.0015689204333208815;-0.0010439970171513796;-0.0010439970171513796;-0.0;0.0015689204333208815;0.002092675635276532;-0.0005221932114882506;-0.0005221932114882506;-0.0005221932114882506;-0.0005221932114882506;0.0010455563853622105;0.0010455563853622105;0.0;0.0015689204333208815;0.0005225830533781261;-0.0005221932114882506;0.002092675635276532;0.0010455563853622105;0.0005225830533781261;0.0026168224299065413;0.002092675635276532;0.002092675635276532;0.0015689204333208815;0.0005225830533781261;0.0026168224299065413;0.0010455563853622105;0.0010455563853622105;0.0005225830533781261;0.0026168224299065413;-0.0005221932114882506;0.0015689204333208815;0.0015689204333208815;0.0005225830533781261;-0.001565411852404025;-0.0010439970171513796;0.002092675635276532;0.0005225830533781261;0.0005225830533781261;0.0010455563853622105;-0.0010439970171513796;-0.0010439970171513796
22.011388888888888;0.006824146981627295;0.010526315789473682;0.0062968515742128925;0.01211893112532932;0.01959894059780552;0.007879924953095684;0.009466566491359877;0.01584905660377358;0.04585741811175337;0.012650602409638553;0.011056788266265513;0.009996242014280345;0.012650602409638553;0.011056788266265513;0.038098888463012646;0.010526315789473682;0.011587659894657635;0.030968726163234168;0.011587659894657635;0.02282897231702692;0.02121212121212121;0.01798941798941799;0.02444950645406226;0.011587659894657635;0.03865030674846625;0.01478129713423831;0.01959894059780552;0.02607373622196883;0.012650602409638553;0.03754789272030651;0.017453721193804304;0.012650602409638553;0.012650602409638553;0.04363216621777607;0.020673987126088603;0.009996242014280345;0.009466566491359877;0.01318267419962335;0.009996242014280345;0.01959894059780552;0.004191616766467066;0.0062968515742128925;0.0062968515742128925;0.004717334331710969;0.010526315789473682;0.005243445692883894;0.0057699512926189574;0.0057699512926189574;0.004191616766467066;0.028789032749428786;0.011056788266265513;0.009996242014280345;0.011587659894657635;0.020136260408781224;0.01211893112532932;0.003141361256544502;0.006824146981627295;0.016383540958852395;0.008408408408408409;0.008937288772061585;0.010526315789473682;0.010526315789473682;0.010526315789473682;0.008408408408408409;0.016383540958852395;0.01584905660377358;0.007879924953095684;0.009996242014280345;0.0057699512926189574;0.029878048780487804;0.010526315789473682;0.01371514694800301;0.01371514694800301;0.02553191489361702;0.011587659894657635;0.01211893112532932;0.012650602409638553;0.01584905660377358;0.01211893112532932;0.015314975480950583;0.01371514694800301;0.01318267419962335;0.007351837959489871;0.01478129713423831;0.007351837959489871;0.0062968515742128925;0.01424802110817942;0.017453721193804304;0.007351837959489871;0.007879924953095684
21.934444444444445;0.01318267419962335;0.015314975480950583;0.01211893112532932;0.01906202723146747;0.01424802110817942;0.007351837959489871;0.009466566491359877;0.01318267419962335;0.01906202723146747;0.01959894059780552;0.008408408408408409;0.011056788266265513;0.01798941798941799;0.016383540958852395;0.01371514694800301;0.009996242014280345;0.007879924953095684;0.01318267419962335;0.01318267419962335;0.01478129713423831;0.0015689204333208815;0.003141361256544502;0.004191616766467066;0.004717334331710969;0.007879924953095684;0.03315508021390373;0.01478129713423831;0.011587659894657635;0.016383540958852395;0.01478129713423831;0.015314975480950583;0.01211893112532932;0.01371514694800301;0.012650602409638553;0.008937288772061585;0.01211893112532932;0.01211893112532932;0.010526315789473682;0.008408408408408409;0.01318267419962335;0.0057699512926189574;0.004191616766467066;0.006824146981627295;0.006824146981627295;0.007879924953095684;0.002092675635276532;0.0026168224299065413;0.002092675635276532;0.0057699512926189574;0.0062968515742128925;0.0062968515742128925;0.0062968515742128925;0.009466566491359877;0.010526315789473682;0.01318267419962335;-0.0005221932114882506;-0.0005221932114882506;-0.0005221932114882506;-0.0;0.0010455563853622105;0.01318267419962335;0.012650602409638553;0.01906202723146747;0.011056788266265513;0.003666292555181444;0.011587659894657635;0.01424802110817942;0.020673987126088603;0.01478129713423831;0.008408408408408409;0.015314975480950583;0.01959894059780552;0.012650602409638553;0.006824146981627295;0.005243445692883894;0.008937288772061585;0.009466566491359877;0.010526315789473682;0.006824146981627295;0.006824146981627295;0.01318267419962335;0.01211893112532932;0.008937288772061585;0.004717334331710969;0.0062968515742128925;0.011587659894657635;0.011056788266265513;0.009466566491359877;0.002092675635276532;0.0005225830533781261
25.02111111111111;0.009466566491359877;0.012650602409638553;0.009466566491359877;0.01478129713423831;0.028789032749428786;0.01211893112532932;0.01318267419962335;0.024990505127231295;0.06333853354134165;0.01478129713423831;0.02553191489361702;0.01424802110817942;0.01798941798941799;0.016918429003021148;0.05765345765345764;0.01424802110817942;0.01959894059780552;0.04585741811175337;0.018525519848771266;0.024990505127231295;0.024990505127231295;0.028245146555005703;0.04141375336150595;0.01798941798941799;0.053700116234017825;0.028789032749428786;0.02121212121212121;0.03370271303018724;0.02121212121212121;0.04753086419753086;0.020673987126088603;0.01906202723146747;0.02336874051593323;0.0748427672955975;0.030423179565383145;0.01959894059780552;0.01371514694800301;0.018525519848771266;0.01584905660377358;0.03315508021390373;0.005243445692883894;0.007879924953095684;0.012650602409638553;0.007351837959489871;0.01371514694800301;0.007351837959489871;0.01424802110817942;0.008937288772061585;0.0057699512926189574;0.04363216621777607;0.01959894059780552;0.022289613343441997;0.022289613343441997;0.01798941798941799;0.022289613343441997;0.012650602409638553;0.01211893112532932;0.021750663129973473;0.009466566491359877;0.012650602409638553;0.020136260408781224;0.015314975480950583;0.01906202723146747;0.01424802110817942;0.02553191489361702;0.018525519848771266;0.01211893112532932;0.01424802110817942;0.009466566491359877;0.04976816074188562;0.01211893112532932;0.01371514694800301;0.01424802110817942;0.03206106870229007;0.016383540958852395;0.016383540958852395;0.01478129713423831;0.016918429003021148;0.01584905660377358;0.01584905660377358;0.01584905660377358;0.012650602409638553;0.011587659894657635;0.015314975480950583;0.01318267419962335;0.008937288772061585;0.01424802110817942;0.017453721193804304;0.009466566491359877;0.01211893112532932
24.9425;0.020136260408781224;0.029333333333333333;0.020136260408781224;0.02715861544313427;0.021750663129973473;0.01371514694800301;0.011056788266265513;0.016383540958852395;0.021750663129973473;0.021750663129973473;0.01211893112532932;0.01318267419962335;0.016918429003021148;0.017453721193804304;0.01584905660377358;0.009996242014280345;0.007879924953095684;0.01371514694800301;0.01584905660377358;0.015314975480950583;0.0026168224299065413;0.0026168224299065413;0.004717334331710969;0.004717334331710969;0.010526315789473682;0.04196771714066102;0.020136260408781224;0.01798941798941799;0.02336874051593323;0.01906202723146747;0.023908918406072104;0.01424802110817942;0.01584905660377358;0.012650602409638553;0.017453721193804304;0.01478129713423831;0.011056788266265513;0.01211893112532932;0.008937288772061585;0.01478129713423831;0.0057699512926189574;0.005243445692883894;0.006824146981627295;0.006824146981627295;0.008408408408408409;0.0026168224299065413;0.003141361256544502;0.0026168224299065413;0.004191616766467066;0.005243445692883894;0.009996242014280345;0.010526315789473682;0.01318267419962335;0.01371514694800301;0.016918429003021148;-0.0;-0.0005221932114882506;-0.0005221932114882506;-0.0005221932114882506;0.0005225830533781261;0.020673987126088603;0.01798941798941799;0.018525519848771266;0.01318267419962335;0.004191616766467066;0.016918429003021148;0.01906202723146747;0.017453721193804304;0.01584905660377358;0.007879924953095684;0.02715861544313427;0.01906202723146747;0.01371514694800301;0.01211893112532932;0.003666292555181444;0.012650602409638553;0.016918429003021148;0.01211893112532932;0.0062968515742128925;0.005243445692883894;0.01798941798941799;0.015314975480950583;0.011056788266265513;0.004717334331710969;0.004717334331710969;0.015314975480950583;0.009996242014280345;0.008937288772061585;0.003141361256544502;0.0015689204333208815
27.99388888888889;0.01906202723146747;0.018525519848771266;0.01424802110817942;0.020136260408781224;0.053700116234017825;0.017453721193804304;0.018525519848771266;0.03425076452599388;0.08535233570863023;0.02282897231702692;0.02715861544313427;0.02121212121212121;0.02336874051593323;0.023908918406072104;0.07716535433070866;0.020136260408781224;0.03479923518164436;0.07137254901960784;0.03260786559755631;0.035897435897435895;0.030423179565383145;0.03644716692189893;0.059922178988326844;0.02770167427701674;0.07021943573667712;0.023908918406072104;0.028789032749428786;0.04641480339244409;0.03370271303018724;0.05482745250096936;0.022289613343441997;0.026615969581749045;0.03534812547819433;0.10985915492957744;0.040860215053763436;0.01798941798941799;0.01798941798941799;0.029878048780487804;0.02553191489361702;0.038098888463012646;0.006824146981627295;0.008937288772061585;0.01211893112532932;0.008408408408408409;0.020136260408781224;0.011056788266265513;0.009466566491359877;0.008937288772061585;0.009466566491359877;0.06049046321525885;0.020673987126088603;0.024990505127231295;0.023908918406072104;0.028789032749428786;0.02444950645406226;0.008408408408408409;0.017453721193804304;0.028789032749428786;0.016918429003021148;0.01584905660377358;0.023908918406072104;0.020673987126088603;0.01906202723146747;0.016383540958852395;0.02770167427701674;0.021750663129973473;0.016383540958852395;0.016383540958852395;0.015314975480950583;0.09541650059784773;0.01906202723146747;0.020673987126088603;0.020136260408781224;0.07891210090658256;0.018525519848771266;0.02121212121212121;0.018525519848771266;0.021750663129973473;0.022289613343441997;0.020136260408781224;0.01906202723146747;0.020136260408781224;0.021750663129973473;0.01798941798941799;0.016383540958852395;0.016918429003021148;0.01906202723146747;0.02444950645406226;0.01424802110817942;0.01478129713423831
27.9175;0.03425076452599388;0.03754789272030651;0.03151468904998092;0.040860215053763436;0.03479923518164436;0.020136260408781224;0.023908918406072104;0.028245146555005703;0.030423179565383145;0.029878048780487804;0.021750663129973473;0.02121212121212121;0.021750663129973473;0.022289613343441997;0.024990505127231295;0.01371514694800301;0.011587659894657635;0.016918429003021148;0.016383540958852395;0.016918429003021148;0.003666292555181444;0.0026168224299065413;0.0057699512926189574;0.0057699512926189574;0.010526315789473682;0.04753086419753086;0.035897435897435895;0.02715861544313427;0.03425076452599388;0.028789032749428786;0.02770167427701674;0.020136260408781224;0.02336874051593323;0.02282897231702692;0.021750663129973473;0.024990505127231295;0.020136260408781224;0.01906202723146747;0.01424802110817942;0.02121212121212121;0.006824146981627295;0.007351837959489871;0.007879924953095684;0.007879924953095684;0.010526315789473682;0.003141361256544502;0.003666292555181444;0.003141361256544502;0.005243445692883894;0.0062968515742128925;0.01798941798941799;0.01959894059780552;0.022289613343441997;0.02121212121212121;0.02715861544313427;-0.0;-0.0005221932114882506;-0.0005221932114882506;-0.0005221932114882506;0.0005225830533781261;0.03425076452599388;0.026615969581749045;0.02444950645406226;0.01371514694800301;0.005243445692883894;0.02770167427701674;0.02553191489361702;0.023908918406072104;0.018525519848771266;0.008937288772061585;0.03975441289332309;0.026615969581749045;0.022289613343441997;0.01424802110817942;0.004717334331710969;0.01959894059780552;0.021750663129973473;0.01906202723146747;0.007879924953095684;0.0057699512926189574;0.024990505127231295;0.022289613343441997;0.017453721193804304;0.006824146981627295;0.0057699512926189574;0.02336874051593323;0.017453721193804304;0.016383540958852395;0.004717334331710969;0.003141361256544502
30.49944444444445;0.02282897231702692;0.026615969581749045;0.01959894059780552;0.026615969581749045;0.061628359953252825;0.024990505127231295;0.03260786559755631;0.05088940448569218;0.12149229521492293;0.028789032749428786;0.04307692307692307;0.029878048780487804;0.03425076452599388;0.03370271303018724;0.1044105854049719;0.03754789272030651;0.04530046224961479;0.09422540820390282;0.03975441289332309;0.04920818848976438;0.04141375336150595;0.04920818848976438;0.07949526813880126;0.038098888463012646;0.09066348827969803;0.03370271303018724;0.030423179565383145;0.06390948107686305;0.040860215053763436;0.07949526813880126;0.03206106870229007;0.036997319034852545;0.03479923518164436;0.1562007465781833;0.04920818848976438;0.03370271303018724;0.03425076452599388;0.03479923518164436;0.029878048780487804;0.06049046321525885;0.009466566491359877;0.01906202723146747;0.022289613343441997;0.01478129713423831;0.02715861544313427;0.01424802110817942;0.01584905660377358;0.01798941798941799;0.01798941798941799;0.09780439121756485;0.04030710172744722;0.03260786559755631;0.03151468904998092;0.04808954071786954;0.038098888463012646;0.020136260408781224;0.029878048780487804;0.04196771714066102;0.020136260408781224;0.02444950645406226;0.028789032749428786;0.026615969581749045;0.02715861544313427;0.01959894059780552;0.04030710172744722;0.028245146555005703;0.03206106870229007;0.02336874051593323;0.021750663129973473;0.1289323553382233;0.028245146555005703;0.02715861544313427;0.02715861544313427;0.11412429378531072;0.02770167427701674;0.03151468904998092;0.03534812547819433;0.03370271303018724;0.03151468904998092;0.029878048780487804;0.030423179565383145;0.029878048780487804;0.039202148062907546;0.030423179565383145;0.02553191489361702;0.026615969581749045;0.024990505127231295;0.03754789272030651;0.020136260408781224;0.02336874051593323
30.426111111111112;0.05708737864077669;0.05257452574525745;0.05482745250096936;0.06049046321525885;0.05878693623639191;0.04530046224961479;0.03975441289332309;0.04307692307692307;0.04976816074188562;0.052012383900928785;0.03534812547819433;0.03425076452599388;0.046972618588507514;0.04307692307692307;0.04530046224961479;0.020136260408781224;0.018525519848771266;0.016383540958852395;0.01906202723146747;0.022289613343441997;0.003141361256544502;0.0026168224299065413;0.004717334331710969;0.0062968515742128925;0.01211893112532932;0.06562499999999999;0.052012383900928785;0.03865030674846625;0.04808954071786954;0.04363216621777607;0.03425076452599388;0.03206106870229007;0.03644716692189893;0.03315508021390373;0.030423179565383145;0.03425076452599388;0.035897435897435895;0.03534812547819433;0.02770167427701674;0.03370271303018724;0.011056788266265513;0.012650602409638553;0.01318267419962335;0.011587659894657635;0.011056788266265513;0.003666292555181444;0.003141361256544502;0.003666292555181444;0.005243445692883894;0.0057699512926189574;0.030423179565383145;0.02715861544313427;0.03151468904998092;0.03315508021390373;0.03534812547819433;-0.0005221932114882506;0.0005225830533781261;-0.0005221932114882506;-0.0005221932114882506;0.0005225830533781261;0.05426356589147286;0.05032856590645534;0.03644716692189893;0.02121212121212121;0.005243445692883894;0.04808954071786954;0.039202148062907546;0.046972618588507514;0.020136260408781224;0.008937288772061585;0.05032856590645534;0.04530046224961479;0.03865030674846625;0.021750663129973473;0.0062968515742128925;0.030423179565383145;0.03315508021390373;0.030423179565383145;0.009466566491359877;0.004191616766467066;0.03151468904998092;0.03260786559755631;0.030968726163234168;0.010526315789473682;0.005243445692883894;0.03534812547819433;0.030968726163234168;0.030968726163234168;0.008408408408408409;0.0026168224299065413
