Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
9.33944444444444;0.002223675604970569;0.0024738344433872356;0.0021508948220736557;0.0031996675670060196;0.003666292555181444;0.0021360009363293;0.0022193737483152;0.0031426968052735;0.0037548322774924;0.0041633319989322
22.3119444444444;-0.008921330089213248;-0.009761848620608337;-0.010370370370370368;-0.007562574739185984;-0.003878116343490281;0.0207220255706337;0.0125540155243302;0.0143990740443034;0.0134173280260275;0.0112655927605658
27.5052777777777;0.0014380427677654307;0.002664491571506205;0.0026750851541081605;0.004133227992847888;0.004074844074844034;0.0127205542332085;0.0151924296067275;0.0093386228397558;0.0068385255793018;0.0079690760342404
29.5830555555555;0.00570411651758535;0.0062489352277760694;0.006882759770019158;0.007821229050279281;0.006472572785205529;0.0059147590821604;0.0067884198918525;0.0048635708062753;0.0045812284729085;0.0053541261347363
31.9472222222222;0.008507543229863211;0.008889192326073594;0.01005511942542174;0.011056788266265459;0.008525903061650108;0.0067658956354646;0.0068151508414513;0.0047479690264936;0.0064463598686045;0.0063557109538111
47.8263888888888;0.020405072875260267;0.019940824330833256;0.027098301073451053;0.024689899586532758;0.012532418639672006;0.0068007352543677;0.0098836203090377;0.0078520265529132;0.0069459998258167;0.0045160892073114
49.9483333333333;0.02715861544313427;0.027849852966614727;0.03840517975805074;0.030726209643250537;0.01608655539713157;0.0067546280430531;0.0096868318217981;0.0103827967877543;0.0063963724287218;0.0054794791137502
53.0891666666666;0.0422102102102102;0.04626274660966462;0.07175732217573182;0.05457678225285343;0.02493037387121271;0.0174963165766397;0.0260980351370851;0.017120488051195;0.0123927497720877;0.0044081854277505
56.6716666666666;0.04794983116256632;0.05298362964266853;0.06677091477716965;0.041536819637139795;0.02228961334344194;0.0217701056497206;0.0358154129063576;0.0135154232884755;0.0074053700902007;0.003944053188733
71.0108333333333;0.17908304179709006;0.1485517034368902;0.09694121819310186;0.05351239669421482;0.028245146555005703;0.0844167257938259;0.0436295449217917;0.0215978965596761;0.0167928556237466;0.0050990195135927
74.5861111111111;0.22789814789706317;0.16144067796610162;0.09356450970852262;0.04734473447344731;0.031150667514303853;0.0894498593836234;0.0304286185431787;0.018308737710263;0.0054974741674902;0.0043461349368017
76.6938888888888;0.2392780098850386;0.1700536386807165;0.10086670518689714;0.04815164250793377;0.03248631909387854;0.0919145110619101;0.0321250140688781;0.0109792171795872;0.0062794982893087;0.0056721106747112
