Start;21/10/2024;10h29;End;Unnamed: 4;Unnamed: 5;Day;Hour;Unnamed: 8;A;B;C;Dilution;Day.1;Time (h);Time (s);OD 0A;Std 0A;OD 0B;Std 0B;OD 0C;Std 0C;OD 1A;Std 1A;OD 1B;Std 1B;OD 1C;Std 1C;OD 2A;Std 2A;OD 2B;Std 2B;OD 2C;Std 2C;OD 3A;Std 3A;OD 3B;Std 3B;OD 3C;Std 3C;OD 4A;Std 4A;OD 4B;Std 4B;OD 4C;Std 4C;mean 0;std 0;mean 1;std 1;mean 2;std 2;mean 3;std 3;mean 4;std 4;dilution 0;dilution 1;dilution 2;dilution 3;dilution 4;OD 0A NC;OD 0B NC;OD 0C NC;OD 1A NC;OD 1B NC;OD 1C NC;OD 2A NC;OD 2B NC;OD 2C NC;OD 3A NC;OD 3B NC;OD 3C NC;OD 4A NC;OD 4B NC;OD 4C NC;mean 0 NC;mean 1 NC;mean 2 NC;mean 3 NC;mean 4 NC
;;;;;;;;0.0;0.011587659894657635;0.009466566491359877;0.01211893112532932;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.012650602409638553;0.009996242014280345;0.01424802110817942;0.8333333333333331;;;-1.400169948163998;0.01211893112532932;0.0005225830533781261;0.010349580253101131;0.0010882827763081288;0.01371514694800301;0.0013834746886050378;0.010349580253101131;0.00030166587452959133;0.011941796287004532;0.0006034617803632674;0.01211893112532932;0.0013834746886050378;0.01478129713423831;0.0005225830533781261;0.011941796287004532;0.0013158834467086394;0.010526315789473682;0.0009053878015929969;0.015314975480950583;0.0005225830533780738;0.01620533467539005;0.0013158834467086394;0.01424802110817942;0.0005225830533781261;0.011587659894657635;2.2197247408054168e-18;0.01584905660377358;0.0010455563853622105;0.01709681480548909;0.00030166587452959133;0.012059881241113997;0.0016569511487134947;0.011469653904029436;0.0009596871033115756;0.012414254642797412;0.0021311350117564445;0.015255658005029342;0.0009596871033115756;0.014840574852306524;0.0028367891958994353;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.01211893112532932;0.010349580253101131;0.01371514694800301;0.010349580253101131;0.011941796287004532;0.01211893112532932;0.01478129713423831;0.011941796287004532;0.010526315789473682;0.015314975480950583;0.01620533467539005;0.01424802110817942;0.011587659894657635;0.01584905660377358;0.01709681480548909;0.012059881241113997;0.011469653904029436;0.012414254642797412;0.015255658005029342;0.014840574852306524
;;;;;;;;;0.01211893112532932;0.011587659894657635;0.01478129713423831;0.8333333333333331;;;-1.4000474832606318;0.046972618588507514;0.001045556385362158;0.05332472562943832;0.001509630526971253;0.04530046224961479;0.0005225830533781261;0.035714285714285726;0.0013158834467086394;0.05520361990950244;0.0015977432219387102;0.052012383900928785;0.0005225830533781261;0.04790326730126063;0.001509630526971253;0.04660069399820072;0.0013158834467086394;0.046786632390745514;0.0015977432219387102;0.0658158614402915;0.00030166587452959133;0.06448087431693988;0.0;0.06219797349961028;0.0010455563853622105;0.039386189258312;0.0010882827763081288;0.03498215196328402;0.0006034617803632674;0.04030710172744722;0.0013834746886050378;0.04852436513383666;0.003960236248102318;0.047592918077763946;0.009883029012148147;0.04709663595457465;0.0006595536674084866;0.06416337857173803;0.0016752151907840458;0.03822138932663229;0.0027046881904923157;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.046972618588507514;0.05332472562943832;0.04530046224961479;0.035714285714285726;0.05520361990950244;0.052012383900928785;0.04790326730126063;0.04660069399820072;0.046786632390745514;0.0658158614402915;0.06448087431693988;0.06219797349961028;0.039386189258312;0.03498215196328402;0.04030710172744722;0.04852436513383666;0.047592918077763946;0.04709663595457465;0.06416337857173803;0.03822138932663229
;;;;;;;;;0.01211893112532932;0.010349580253101131;0.01371514694800301;0.8333333333333331;;;-1.400039108868165;0.06257796257796275;0.0010882827763081288;0.05595653861078774;0.0026168224299065413;0.05708737864077669;0.0009053878015929969;0.06467143786597247;0.0007984160167625445;0.05520361990950244;0.0006034617803632674;0.06105919003115264;0.001811947399666608;0.06945169712793753;0.0026342428624010774;0.06945169712793753;0.0016812592714729882;0.06600677259703067;0.0006034617803632674;0.1032051282051282;0.0005225830533781261;0.08790482485128862;0.0007984160167625445;0.09820311460135783;0.0013158834467086394;0.0512635379061372;0.001597743221938763;0.0388342068260258;0.0015977432219387102;0.0516378643280887;0.0010882827763081288;0.05853489979267474;0.0032668179844484906;0.060300985988583466;0.004408665695409847;0.06830159144273434;0.001811947399666608;0.09641052911459737;0.006873564041158715;0.04722067458106541;0.006872071699394831;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.06257796257796275;0.05595653861078774;0.05708737864077669;0.06467143786597247;0.05520361990950244;0.06105919003115264;0.06945169712793753;0.06945169712793753;0.06600677259703067;0.1032051282051282;0.08790482485128862;0.09820311460135783;0.0512635379061372;0.0388342068260258;0.0516378643280887;0.05853489979267474;0.060300985988583466;0.06830159144273434;0.09641052911459737;0.04722067458106541
;;;;;;;;;0.01211893112532932;0.010349580253101131;0.01371514694800301;;;;-1.4000352706761177;0.07329842931937151;0.0007984160167625445;0.06906812842599842;0.0009053878015929969;0.08300395256916995;0.0009053878015929969;0.05614489003880964;0.0016812592714729882;0.07310561444837063;0.0005225830533781261;0.06925988774311427;0.0026342428624010774;0.07368421052631578;0.0009053878015929969;0.08515635308088157;0.00030166587452959133;0.08046823622254393;0.0010882827763081288;0.13581661891117477;0.0027196810705869996;0.13497886267557635;0.0006034617803632674;0.12623728813559343;0.0016812592714729882;0.059543568464730086;0.00030166587452959133;0.044743935309973046;0.002092675635276532;0.055015511892450686;0.0010882827763081288;0.07510047178053442;0.006454339832877124;0.06613407433136512;0.008178300161572592;0.07975460122699359;0.0051856263828404725;0.1323319871125831;0.004451275524605091;0.05307457291621842;0.00708812395813989;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.07329842931937151;0.06906812842599842;0.08300395256916995;0.05614489003880964;0.07310561444837063;0.06925988774311427;0.07368421052631578;0.08515635308088157;0.08046823622254393;0.13581661891117477;0.13497886267557635;0.12623728813559343;0.059543568464730086;0.044743935309973046;0.055015511892450686;0.07510047178053442;0.06613407433136512;0.07975460122699359;0.1323319871125831;0.05307457291621842
;;;;;;;;0.8333333333333331;0.010526315789473682;0.011587659894657635;0.010526315789473682;0.8333333333333331;;;-1.400022600051609;0.220034542314335;0.0009053878015929969;0.4586525759577275;0.0010882827763081288;0.2034188034188034;0.0009053878015929969;0.28755622188905566;0.0016812592714729882;0.29824984912492475;0.0021143947248519345;0.3516339869281045;0.0010455563853622105;0.4949494949494948;0.001886034320559523;0.561659114674102;0.001836973752911367;0.3883698760724498;0.0034339297452328113;0.6630498533724335;0.0007984160167625445;0.7221719457013573;0.0013834746886050378;0.7293984108967082;0.0013834746886050378;0.21538461538461515;0.0007984160167625445;0.14276315789473681;0.0009053878015929969;0.16507230255839841;0.0021143947248519345;0.28637634838194154;0.10019774802877272;0.31202595822348367;0.023089899379166407;0.47892276875139084;0.05078496730040826;0.7044497070921099;0.01645271118783513;0.17382550335570465;0.029808776927907375;4.117647058823528;4.117647058823528;4.117647058823528;4.117647058823528;4.117647058823528;0.1020016012810248;0.19704880817253143;0.0948207171314741;0.1303874915023791;0.13476956640305404;0.1562007465781833;0.21030042918454933;0.2339091304978954;0.17053160318124733;0.2680497925311205;0.2870503597122302;0.2893291310220621;0.10000000000000017;0.0679186228482003;0.07794117647058803;0.12990213845596257;0.14037040416020422;0.20448541290506536;0.2814220982920881;0.08183254344391784
;;;;;;;;;0.009996242014280345;0.012650602409638553;0.01318267419962335;0.8333333333333331;;;-1.4000204427088723;0.28755622188905566;0.0013158834467086394;0.9314001657000875;0.001980527093522562;0.276496872207328;0.0009053878015929969;0.6317689530685916;0.001597743221938763;0.9627204030226699;0.0013834746886050378;0.9686868686868686;0.002769686370773942;0.8915309446254116;0.001207444022383275;1.0792951541850273;0.003678774514555728;0.9008994276369534;0.0021782588108635458;0.9827265029635849;0.0013158834467086394;0.9969335604770068;0.001980527093522562;0.9908241291418911;0.00030166587452959133;0.2972255729794931;0.0026858300838619306;0.19298046985564693;0.001836973752911367;0.25334900117508835;0.0016812592714729882;0.45416209092905735;0.2164066417311398;0.8428267800212523;0.08330252376365475;0.9541550474065776;0.03740835473841792;0.9901472253680599;0.002450370067095621;0.24673754023212743;0.03907100556358189;4.117647058823528;-4.242424242424243;-4.242424242424243;-4.242424242424243;4.117647058823528;0.1303874915023791;0.3494560149207333;0.1258235054900366;0.11800404585300046;0.15878687162442875;0.1594347464671654;0.15084045191512832;0.17096999302163315;0.15190955466703407;0.16094855082512802;0.16246529705719065;0.16181490217843783;0.13435114503816814;0.09026876737720091;0.11616379310344806;0.19538883114428787;0.14516335682254977;0.157852002214431;0.16174266950328398;0.11337785147671774
;;;;;;;;;0.010526315789473682;0.011587659894657635;0.012650602409638553;0.8333333333333331;;;-1.4000186836474064;1.120940649496086;0.0021143947248519345;1.3090252707581223;0.001886034320559523;1.688065843621399;0.002769686370773942;1.0711306256860644;0.0010882827763081288;1.7931914893617016;0.001886034320559523;2.2965517241379305;0.002092675635276532;1.5504587155963225;0.001207444022383275;1.4460176991150508;0.030724746800470493;1.6176943699731983;0.001597743221938763;1.1523809523809523;0.002092675635276532;1.2672985781990458;0.0006034617803632674;1.3826946847960513;0.002416972586982667;0.3923566878980894;0.001509630526971253;0.3003021148036251;0.0012074440223833274;0.3445753254804709;0.0006034617803632674;1.3532001630656292;0.07601187354266405;1.6353258426966317;0.14860303497352;1.5363478260869512;0.020067254107061346;1.2641420118343256;0.03252606787323743;0.34493592393551065;0.03024213579771267;-3.017241379310345;-3.017241379310345;-3.017241379310345;-3.017241379310345;-4.242424242424243;0.13665529010238883;0.1497728211482858;0.17184750733137827;0.1328884652049569;0.17713324926439677;0.19863655730720067;0.16441973592772782;0.15835525404956366;0.1681248258567844;0.13896636587366692;0.14700384826827947;0.15448142521751113;0.08105263157894756;0.06467143786597247;0.07272013607222275;0.15262310910846444;0.16907206914176864;0.16362289312835682;0.14679126013467064;0.07278436845778062
;;;;;;;;;0.010349580253101131;0.011941796287004532;0.01211893112532932;0.8333333333333331;;;-1.4000149210211896;40.52178770949714;0.00209267563527648;-22.45893358278727;0.0007984160167625445;-5.635559736594561;0.003715970806258873;4.27195767195767;0.0013834746886050378;11.819025249559743;0.0026858300838619306;36.62702702702574;0.001207444022383275;5.163265306122407;0.002359548300949586;5.966492146596906;0.0012074440223833274;6.631394933999228;0.003325490240694887;1.9450222882615051;0.0012074440223833274;2.0348489472078217;0.0006034617803632674;2.3290044724200634;0.0006034617803632674;0.545721694036301;0.002976740091409879;0.49814502529510923;0.0007984160167625445;0.5869373345101503;0.001509630526971253;-12.95053873781439;0.3242144803543911;9.381609195402289;0.1678086198674592;5.8705350414468045;0.028013205797359473;2.0954712489001563;0.03208033728300585;0.5429228998849253;0.02349409643901655;-2.730496453900709;-2.730496453900709;-2.730496453900709;-2.730496453900709;-3.017241379310345;0.29850611136260746;0.33676901712698687;0.44675963904839994;0.22213575443147424;0.2717659290063867;0.2972255729794931;0.23367198838896924;0.24177362893815657;0.24729986828625758;0.16550764951321253;0.16899916364650144;0.1793461484495578;0.08319936750560003;0.07755316355998969;0.08790482485128862;0.35847523824402405;0.26312056737588646;0.2408960590893626;0.17126238890698423;0.08287370454944681
;;;;;;;;;0.010349580253101131;0.011941796287004532;0.01211893112532932;;;;-1.4000139959620606;-4.152078239608809;0.0013158834467086394;-3.291764705882356;0.0031559037938222395;-2.9377049180327868;0.0005225830533781261;-21.499999999999677;0.0013158834467086394;-7.484324324324293;0.0006034617803632674;-6.944827586206871;0.001597743221938763;11.688372093023096;0.0021143947248519345;52.19999999999978;0.0005225830533781261;54.8799999999972;0.0026342428624010774;2.4416382252559594;0.002883013868832761;2.278431372549019;0.0010455563853622105;3.0844621513944035;0.00030166587452959133;0.5869373345101503;0.0006034617803632674;0.5524718126626188;0.0012074440223833274;0.6484076433121015;0.0012074440223833274;-3.34516129032258;0.3535940760812609;-9.005405405405462;0.15508500080687587;25.18897637795295;0.06910599295130919;2.5727058823529587;0.051911271197631836;0.5951550960118163;0.024179876184639588;-1.9125683060109289;-1.9125683060109289;-1.9125683060109289;-1.9125683060109289;-3.017241379310345;0.24874761974512938;0.29492546303267553;0.3306273062730627;0.16768802228412277;0.19636930931782742;0.2004549978671977;0.13728489483747588;0.1510541546093427;0.15126791620727648;0.09501925886571902;0.09244232299124899;0.10340590356618116;0.08790482485128862;0.08398154251812806;0.09462222812375533;0.2907670739034649;0.18803611738148962;0.14650790016029316;0.09694121819310247;0.08882324412503863
