Start;17/02/2025;8h50;End;Unnamed: 4;Unnamed: 5;Day;Hour;Unnamed: 8;A;B;C;Dilution;Day.1;Time (h);Time (s);OD 0A;Std 0A;OD 0B;Std 0B;OD 0C;Std 0C;OD 1A;Std 1A;OD 1B;Std 1B;OD 1C;Std 1C;OD 2A;Std 2A;OD 2B;Std 2B;OD 2C;Std 2C;OD 3A;Std 3A;OD 3B;Std 3B;OD 3C;Std 3C;OD 4A;Std 4A;OD 4B;Std 4B;OD 4C;Std 4C;mean 0;std 0;mean 1;std 1;mean 2;std 2;mean 3;std 3;mean 4;std 4;dilution 0;dilution 1;dilution 2;dilution 3;dilution 4;OD 0A NC;OD 0B NC;OD 0C NC;OD 1A NC;OD 1B NC;OD 1C NC;OD 2A NC;OD 2B NC;OD 2C NC;OD 3A NC;OD 3B NC;OD 3C NC;OD 4A NC;OD 4B NC;OD 4C NC;mean 0 NC;mean 1 NC;mean 2 NC;mean 3 NC;mean 4 NC
;;;;;;;;0.0;0.01478129713423831;0.01798941798941799;0.01584905660377358;0.8333333333333331;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01584905660377358;0.016918429003021148;0.018525519848771266;0.8333333333333331;;;-1.4001223851269453;0.01584905660377358;0.0010455563853622105;0.017453721193804304;0.0005225830533781261;0.018704310562137616;0.0028830138688328132;0.02031545741324919;0.0006034617803632674;0.01906202723146747;0.0005225830533780738;0.018525519848771266;0.0005225830533780738;0.01995710861612213;0.00030166587452959133;0.019778002018163453;0.00030166587452959133;0.023008849557522106;0.0010882827763081288;0.01959894059780552;0.0013834746886050378;0.022289613343441997;0.0015689204333208815;0.022649140546006082;0.0007984160167625445;0.02121212121212121;0.0013834746886050378;0.021750663129973473;0.0005225830533781261;0.026435179318210635;0.00030166587452959133;0.01733473242392446;0.0013980525244126811;0.019300605245460633;0.0008941331281184935;0.02091310751104563;0.0017637105967035533;0.021511260787202717;0.001619807599676675;0.023128792987188153;0.0027825048737763346;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.01584905660377358;0.017453721193804304;0.018704310562137616;0.02031545741324919;0.01906202723146747;0.018525519848771266;0.01995710861612213;0.019778002018163453;0.023008849557522106;0.01959894059780552;0.022289613343441997;0.022649140546006082;0.02121212121212121;0.021750663129973473;0.026435179318210635;0.01733473242392446;0.019300605245460633;0.02091310751104563;0.021511260787202717;0.023128792987188153
;;;;;;;;;0.016918429003021148;0.017453721193804304;0.021750663129973473;0.8333333333333331;;;-1.4000441010600708;0.09066348827969803;0.0013834746886050378;0.10160085378868708;0.003789276752365424;0.11534733441033924;0.0037771571039277797;0.10380761523046092;0.0013834746886050378;0.0948207171314741;0.0009053878015929969;0.10260312374849818;0.001886034320559523;0.09303621169916433;0.0005225830533781261;0.09086092715231768;0.001980527093522562;0.09880159786950753;0.0021143947248519345;0.07774714454509647;0.001568920433320829;0.08437293946986658;0.0013158834467086394;0.09007148530579824;0.0013834746886050378;0.07794117647058803;0.00030166587452959133;0.08144248486443782;0.0010882827763081288;0.0748427672955975;0.003666292555181391;0.10246941045606242;0.010811729766184426;0.10039989336176999;0.0042675732501437314;0.09422540820390282;0.0036074769244572513;0.08404676100905348;0.005512449798989814;0.07807055939770663;0.002968185295549346;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.09066348827969803;0.10160085378868708;0.11534733441033924;0.10380761523046092;0.0948207171314741;0.10260312374849818;0.09303621169916433;0.09086092715231768;0.09880159786950753;0.07774714454509647;0.08437293946986658;0.09007148530579824;0.07794117647058803;0.08144248486443782;0.0748427672955975;0.10246941045606242;0.10039989336176999;0.09422540820390282;0.08404676100905348;0.07807055939770663
;;;;;;;;;0.01584905660377358;0.017453721193804304;0.018704310562137616;0.8333333333333331;;;-1.4000397553140944;0.15577055977885257;0.001597743221938763;0.15383765875207045;0.0012074440223833274;0.1549108992954828;0.002769686370773942;0.10925181013676588;0.002769686370773942;0.10461168293008934;0.0007984160167625445;0.10481283422459912;0.0021782588108635458;0.12851711026615947;0.0021143947248519345;0.11371705217859043;0.0026342428624010774;0.1129032258064516;0.0005225830533781261;0.09720670391061449;0.0009053878015929969;0.11473556721840936;0.0005225830533780738;0.12727272727272704;0.001836973752911367;0.10481283422459912;0.0013158834467086394;0.11188717259905955;0.0013158834467086394;0.09561520063778879;0.00030166587452959133;0.15483930380329686;0.0007856333670420301;0.10622240064231232;0.0022673477015073946;0.11834532374100727;0.007487466831709048;0.11297101124602349;0.013072618944431104;0.10407554229210252;0.007109806428449347;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.15577055977885257;0.15383765875207045;0.1549108992954828;0.10925181013676588;0.10461168293008934;0.10481283422459912;0.12851711026615947;0.11371705217859043;0.1129032258064516;0.09720670391061449;0.11473556721840936;0.12727272727272704;0.10481283422459912;0.11188717259905955;0.09561520063778879;0.15483930380329686;0.10622240064231232;0.11834532374100727;0.11297101124602349;0.10407554229210252
;;;;;;;;;0.01584905660377358;0.017453721193804304;0.018704310562137616;;;;-1.4000364848092113;0.1549108992954828;0.002092675635276532;0.16834331893548857;0.0010882827763081288;0.16376771325368178;0.0021143947248519345;0.12210953346855982;0.0005225830533781261;0.10803858520900321;0.001811947399666608;0.11677671472847304;0.001980527093522562;0.17272600251502002;0.0021782588108635458;0.13351498637602155;0.0023595483009495335;0.16987447698744768;0.001886034320559523;0.12396425670186838;0.0013834746886050378;0.1293478260869567;0.001597743221938763;0.15813953488372093;0.002092675635276532;0.1256166982922203;0.001836973752911367;0.13163695740917108;0.001509630526971253;0.11902834008097164;0.0037771571039277797;0.1623207180531134;0.005512449798989814;0.11561938958707332;0.006094349724095634;0.15849910001384557;0.01800896401146957;0.1370050068274921;0.015315316396601672;0.1254099471473097;0.005333326076180562;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.1549108992954828;0.16834331893548857;0.16376771325368178;0.12210953346855982;0.10803858520900321;0.11677671472847304;0.17272600251502002;0.13351498637602155;0.16987447698744768;0.12396425670186838;0.1293478260869567;0.15813953488372093;0.1256166982922203;0.13163695740917108;0.11902834008097164;0.1623207180531134;0.11561938958707332;0.15849910001384557;0.1370050068274921;0.1254099471473097
;;;;;;;;0.8333333333333331;0.020673987126088603;0.018525519848771266;0.018525519848771266;0.8333333333333331;;;-1.4000334948202653;0.21910241657077123;0.0013158834467086394;0.17713324926439677;0.0010455563853622105;0.20273387441264415;0.0031413612565444502;0.16073211314475874;0.002769686370773942;0.15041322314049588;0.004477560274327701;0.12169798566986592;0.0007984160167625445;0.20204953031596926;0.001886034320559523;0.18960598785482294;0.0030676216456833306;0.2082297471067295;0.0013834746886050378;0.16008316008316006;0.0013834746886050378;0.18067687122595116;0.0006034617803632674;0.19320594479830147;0.0034339297452328113;0.15534061075031108;0.0013834746886050378;0.1731656184486373;0.0026168224299065413;0.14530477759472818;0.0005225830533781261;0.19946949602121997;0.016442210322027737;0.1441035255384333;0.016918738658877323;0.19992419217284188;0.007314737725476677;0.17787019298163628;0.013324268726871789;0.157852002214431;0.011461373198249416;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.8333333333333331;0.21910241657077123;0.17713324926439677;0.20273387441264415;0.16073211314475874;0.15041322314049588;0.12169798566986592;0.20204953031596926;0.18960598785482294;0.2082297471067295;0.16008316008316006;0.18067687122595116;0.19320594479830147;0.15534061075031108;0.1731656184486373;0.14530477759472818;0.19946949602121997;0.1441035255384333;0.19992419217284188;0.17787019298163628;0.157852002214431
;;;;;;;;;0.01959894059780552;0.01959894059780552;0.01798941798941799;0.8333333333333331;;;-1.4000219264771092;7.192366412213673;0.0028830138688328132;748.9999999999494;0.0029145887504997527;100.92727272726293;0.004756133015488361;2.912643678160919;0.0026168224299065413;4.242105263157895;0.0026168224299064893;8.605333333333332;0.0009053878015929969;2.546704067321164;0.0026342428624010774;3.1387096774193353;0.0030676216456833306;3.6160427807486615;0.002397983176253183;1.1271665918275648;0.001836973752911367;1.2863961813842417;0.0016812592714729882;1.4097853220169814;0.0010882827763081288;0.6303030303030301;0.0009053878015929969;0.6391304347826086;0.0005225830533781261;0.5260780287474331;0.0013834746886050378;22.13170731707382;0.13808504143330952;4.493193717277453;0.1432158149219946;3.057233368532194;0.055490503913934716;1.2694071146244974;0.040341627430343426;0.5971611071682039;0.03215810297883963;-3.017241379310345;-3.017241379310345;4.117647058823528;4.117647058823528;4.117647058823528;0.2815058261129372;0.3491841491841492;0.3440347071583516;0.21863675582398615;0.24778216952129994;0.2908517350157728;0.6668380462724938;0.7399239543726238;0.789031505250875;0.4018248759404517;0.4407195421095669;0.46883612817532755;0.2572438162544169;0.26017699115044246;0.22143474503025062;0.3243527549405094;0.25189316113883203;0.7307420494699643;0.436714713081316;0.24609534951740294
;;;;;;;;;0.020673987126088603;0.01906202723146747;0.01906202723146747;0.8333333333333331;;;-1.400020761706736;-19.266666666666673;0.0022807462923735635;-5.938709677419338;0.0007984160167625445;-4.24962025316455;0.004394758412559134;123.66666666666562;0.0022807462923735635;73.6399999999996;0.0027196810705869996;-8.524050632911349;0.0013158834467086394;4.450311850311879;0.0026342428624010774;6.330769230769283;0.002976740091409879;9.63529411764705;0.002397983176253183;1.2152416356877263;0.001836973752911367;1.4861538461538457;0.001045556385362158;1.6720524017467333;0.0016812592714729882;0.5844851904090264;0.001980527093522562;0.6028469750889682;0.0021143947248519345;0.5692092372288315;0.0006034617803632674;-6.1830028328612165;0.365265083062689;-26.59999999999982;0.1947756271725683;6.274545454545433;0.08341328579260589;1.4452982810920045;0.05872155019353973;0.585418626528692;0.008418193221543687;-1.9125683060109289;-1.9125683060109289;-4.242424242424243;-4.242424242424243;-4.242424242424243;0.16921790046005852;0.21076130509444785;0.24537348340885856;0.15362318840579708;0.15233760860570952;0.1902797400395594;0.3287667025034559;0.3604003753518926;0.39093078758949873;0.1840135097101039;0.20685224839400426;0.2205010077742588;0.11127819548872157;0.11392064559515823;0.10904947043839676;0.2078468717265019;0.16521739130434787;0.3596664929650861;0.20364724319703637;0.11141348133560139
;;;;;;;;;0.02031545741324919;0.01906202723146747;0.018525519848771266;0.8333333333333331;;;-1.4000194145298093;-5.568888888888889;0.001886034320559523;-3.7498956158663836;0.003931822912863455;-2.9314285714285715;0.0010455563853622105;-31.821621621622455;0.0023595483009495335;-10.477419354838784;0.003564876347553655;-7.1137055837563175;0.0028830138688328132;12.84810126582296;0.0024730705792320143;-282.80000000007783;0.002976740091409879;14.342657342657551;0.06010097110612103;1.8382048331415326;0.0006034617803632674;2.0275274056029122;0.002359548300949586;2.198465473145768;0.0007984160167625445;0.6937499999999999;0.0005225830533781261;0.8620578778135002;0.0012074440223833274;0.657017543859649;0.0013834746886050378;-3.6754716981132067;0.5709179005650618;-10.832402234636819;0.1549152345104603;21.6498293515355;0.08478104051152752;2.0150485436893093;0.03102513550691285;0.7339737108190093;0.04735758811609875;-1.9125683060109289;-1.9125683060109289;-3.017241379310345;-4.242424242424243;-4.242424242424243;0.21584840654608095;0.26582803019091333;0.33142593447161967;0.16355049312404477;0.18267716535433048;0.19909077994033267;0.3080424886191196;0.35217932752179343;0.3119391634980986;0.23154080301492946;0.24297182893008296;0.2523781561949498;0.1264442636289666;0.14742919989001904;0.12149229521492293;0.2696993670886076;0.1816393442622952;0.3238245954362138;0.2422526991537785;0.13170643200580573
;;;;;;;;;0.02031545741324919;0.01906202723146747;0.018525519848771266;;;;-1.400018728412659;-3.9466063348416354;0.0021782588108635458;-2.9231393775372143;0.0013158834467086394;-2.620824295010847;0.001597743221938763;-9.216666666666667;0.0013834746886050378;-5.600000000000016;0.0045183975803871285;-4.597727272727282;0.0025816309291828623;25.399999999999974;0.003666292555181444;-40.213793103447024;0.0035648763475536033;-16.01818181818163;0.0026858300838619306;1.8013651877133101;0.0032699320585516086;2.1485498108449037;0.0006034617803632674;2.3924528301886916;0.0021143947248519345;0.7031390134529146;0.0;0.7094452773613188;0.0010882827763081288;0.6600292825768671;0.0007984160167625445;-3.0057061340941487;0.6037231333224943;-5.8198952879581105;0.20946935856070129;-54.16250000000098;0.11263750194537243;2.0971002485501202;0.04994828344836636;0.6906389301634468;0.01225046178284596;-1.9125683060109289;-1.9125683060109289;-3.017241379310345;-4.242424242424243;-4.242424242424243;0.25675596114218396;0.33249191934739075;0.3827050997782702;0.18714043993231808;0.21538461538461515;0.23509587449157437;0.32744014732965004;0.3659240665202382;0.3929276839757882;0.22917933130699086;0.24971420196394567;0.2621382161842885;0.1276872964169381;0.12851711026615947;0.1219037317468904;0.32241775057383343;0.21229946524064172;0.3616861435726208;0.24689816621147104;0.12603036876355725
