Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
12.414444444444444;0.0010455563853622;0.004191616766467;0.0047173343317109;0.0073518379594898;0.0073518379594898;0.0062968515742128;0.0084084084084084;0.0031413612565445;0.0020926756352765;0.013715146948003;0.0052434456928838;0.0078799249530956;0.0078799249530956;0.0073518379594898;0.0185255198487712;0.0153149754809505;-0.0010439970171513;0.0005225830533781;0.0052434456928838;0.0062968515742128;0.0078799249530956;0.0068241469816272;0.0115876598946576;0.0015689204333208;0.0036662925551814;0.013;0.02;0.0147812971342383;0.03;0.0115876598946576;0.02;0.013;0.005;0.0174537211938043;0.0062968515742128;0.0052434456928838;0.0078799249530956;0.0084084084084084;0.0174537211938043;0.0174537211938043;0.006;0.014;0.02;0.027;0.023;0.025;0.035;0.019;0.009;0.028;0.02;0.019;0.02;0.024;0.03;0.031;0.007;0.018;0.019;0.021;0.031;0.025;0.032;0.025;0.002;0.02;0.007;0.016;0.025;0.025;0.03;0.023;0.004;0.021;0.011;0.015;0.019;0.012;0.034;0.031;0.001;0.015;0.012;0.012;0.021;0.027;0.014;0.007
15.065555555555555;0.0005225830533781;0.0026168224299065;0.004191616766467;0.0073518379594898;0.0073518379594898;0.0057699512926189;0.0078799249530956;0.0026168224299065;0.0015689204333208;0.0158490566037735;0.0057699512926189;0.0089372887720615;0.0094665664913598;0.0105263157894736;0.0228289723170269;0.0153149754809505;-0.0010439970171513;0.0005225830533781;0.0062968515742128;0.0084084084084084;0.0089372887720615;0.0094665664913598;0.0131826741996233;0.0094665664913598;0.004191616766467;0.014;0.021;0.0158490566037735;0.034;0.0131826741996233;0.024;0.016;0.006;0.0201362604087812;0.0068241469816272;0.0057699512926189;0.0089372887720615;0.0110567882662655;0.0190620272314674;0.0206739871260886;0.006;0.018;0.022;0.028;0.027;0.027;0.038;0.02;0.012;0.034;0.02;0.018;0.023;0.027;0.03;0.027;0.002;0.019;0.02;0.02;0.03;0.025;0.033;0.024;-0.001;0.027;0.029;0.023;0.026;0.024;0.03;0.023;0.001;0.023;0.012;0.015;0.018;0.012;0.035;0.03;-0.0;0.01;0.003;0.014;0.022;0.027;0.013;0.01
17.025;0.0020926756352765;0.0031413612565445;0.0062968515742128;0.0073518379594898;0.0084084084084084;0.0073518379594898;0.0115876598946576;0.0047173343317109;0.0026168224299065;0.0163835409588523;0.0078799249530956;0.0089372887720615;0.0110567882662655;0.0099962420142803;0.0228289723170269;0.0174537211938043;0.0005225830533781;0.0031413612565445;0.0084084084084084;0.0094665664913598;0.0099962420142803;0.0099962420142803;0.0110567882662655;0.0073518379594898;0.0057699512926189;0.021;0.025;0.0158490566037735;0.036;0.0147812971342383;0.027;0.021;0.006;0.0212121212121212;0.0099962420142803;0.0084084084084084;0.0110567882662655;0.0110567882662655;0.0195989405978055;0.0206739871260886;0.005;0.019;0.025;0.028;0.027;0.027;0.038;0.023;0.008;0.032;0.024;0.022;0.024;0.027;0.033;0.033;0.004;0.019;0.02;0.021;0.03;0.025;0.033;0.027;0.005;0.022;0.027;0.02;0.025;0.024;0.031;0.023;-0.002;0.021;0.012;0.014;0.018;0.012;0.034;0.031;0.0;0.019;0.016;0.015;0.021;0.027;0.013;0.01
21.814166666666665;0.0073518379594898;0.0078799249530956;0.0089372887720615;0.0084084084084084;0.0126506024096385;0.0105263157894736;0.0142480211081794;0.0105263157894736;0.0078799249530956;0.0201362604087812;0.0126506024096385;0.0142480211081794;0.0158490566037735;0.0212121212121212;0.0277016742770167;0.0185255198487712;0.0052434456928838;0.0052434456928838;0.0110567882662655;0.0121189311253293;0.0222896133434419;0.0190620272314674;0.0147812971342383;0.0212121212121212;0.0126506024096385;0.029;0.035;0.0195989405978055;0.047;0.0206739871260886;0.036;0.027;0.01;0.0304231795653831;0.0249905051272312;0.0174537211938043;0.0239089184060721;0.0153149754809505;0.03206106870229;0.0201362604087812;0.026;0.037;0.041;0.058;0.05;0.049;0.057;0.029;0.02;0.035;0.043;0.038;0.042;0.044;0.05;0.033;0.017;0.024;0.024;0.029;0.039;0.04;0.042;0.018;0.018;0.013;0.036;0.029;0.034;0.037;0.043;0.011;0.008;0.022;0.015;0.021;0.027;0.019;0.034;0.023;0.011;0.007;0.012;0.019;0.024;0.029;0.017;0.002
36.4;0.2116838487972508;0.1345603271983639;0.1549108992954828;0.1679063936481403;0.1685618729096989;0.2061643835616437;0.2263545730385782;0.1959166312207571;0.1389663658736669;0.1568464730290456;0.1574927355749273;0.1465787304204451;0.1731656184486373;0.1698744769874476;0.2221357544314742;0.2020495303159692;0.1744859420898027;0.1421290587751746;0.1705316031812473;0.1777964676198485;0.2061643835616437;0.2735057983942908;0.2116838487972508;0.1797894736842105;0.3046796910495229;0.513;0.301;0.2631205673758864;0.328;0.2847777278850471;0.351;0.424;0.369;0.3163769441903019;0.2697819314641744;0.2779964221824686;0.3250574712643677;0.2992753623188405;0.2885688568856885;0.3426846261031119;0.279;0.228;0.292;0.359;0.363;0.41;0.453;0.323;0.347;0.377;0.383;0.376;0.443;0.408;0.451;0.513;0.146;0.179;0.193;0.204;0.216;0.168;0.201;0.206;0.132;0.211;0.2;0.214;0.251;0.192;0.217;0.218;0.049;0.07;0.088;0.075;0.087;0.07;0.083;0.089;0.066;0.078;0.07;0.092;0.096;0.089;0.058;0.057
39.2725;0.2369982547993019;0.1725062866722548;0.1633333333333333;0.1817875210792579;0.1646371976647205;0.1777964676198485;0.2420131291028446;0.229887054735013;0.1408624229979466;0.176470588235294;0.1523376086057095;0.1574927355749273;0.1751469353484466;0.1484936029715229;0.1844594594594594;0.1731656184486373;0.1777964676198485;0.1427631578947368;0.1607321131447587;0.1408624229979466;0.1758084838303233;0.1402298850574712;0.1472164948453608;0.1932059447983014;0.2787472035794183;0.577;0.308;0.3070063694267515;0.348;0.3516339869281045;0.38;0.463;0.386;0.3475547275267815;0.31324200913242;0.3234726688102893;0.3756743965925223;0.3508166122258516;0.3459283387622149;0.4064516129032258;0.302;0.313;0.337;0.353;0.362;0.373;0.402;0.3;0.317;0.338;0.351;0.341;0.367;0.319;0.386;0.467;0.184;0.254;0.249;0.219;0.219;0.204;0.208;0.206;0.209;0.255;0.244;0.238;0.265;0.234;0.209;0.229;0.061;0.08;0.091;0.082;0.09;0.079;0.088;0.079;0.079;0.079;0.068;0.094;0.088;0.086;0.058;0.052
41.89222222222222;0.2923770861524583;0.2027338744126441;0.224945864010394;0.2123764503652771;0.2047904191616766;0.224945864010394;0.2779964221824686;0.2992753623188405;0.1758084838303233;0.1932059447983014;0.1918540517607127;0.196595744680851;0.2116838487972508;0.2013657703798549;0.2305953933072576;0.2103004291845493;0.1986365573072006;0.176470588235294;0.1857988165680473;0.1665970772442588;0.1925297113752122;0.1440329218106995;0.1652899457655402;0.2263545730385782;0.3187356848373797;0.667;0.383;0.3832699619771862;0.431;0.4401177047572339;0.44;0.522;0.426;0.4293515358361774;0.3917860553963704;0.4116851762433606;0.4510113468179575;0.4311371400683259;0.4284600389863547;0.4892245720040281;0.331;0.289;0.301;0.307;0.309;0.308;0.304;0.271;0.309;0.327;0.361;0.364;0.411;0.355;0.364;0.357;0.236;0.266;0.269;0.255;0.303;0.202;0.242;0.24;0.247;0.284;0.249;0.278;0.28;0.253;0.234;0.238;0.077;0.102;0.137;0.137;0.126;0.107;0.106;0.094;0.106;0.069;0.086;0.108;0.107;0.112;0.082;0.062
45.71194444444444;0.3849666983824927;0.2908517350157728;0.3046796910495229;0.32744014732965;0.3124600638977635;0.3338262476894639;0.3909307875894987;0.384117926771279;0.2638580931263857;0.3211009174311926;0.3218907755851307;0.2855345911949685;0.2985061113626074;0.2616474756421612;0.3418755803156917;0.2893291310220621;0.3258509659613614;0.2638580931263857;0.2862921348314606;0.2550507278341419;0.3163769441903019;0.2320139190952587;0.2705253784505788;0.3298294144767173;0.3832699619771862;0.807;0.51;0.496865520728008;0.559;0.5716237519705727;0.558;0.574;0.559;0.537016004130098;0.4911290322580643;0.5270672829994864;0.5602925809822361;0.5521331945889697;0.5531494013534617;0.628108108108108;0.333;0.303;0.307;0.295;0.325;0.32;0.354;0.288;0.335;0.384;0.439;0.449;0.482;0.437;0.439;0.449;0.297;0.387;0.36;0.338;0.359;0.293;0.325;0.336;0.306;0.368;0.37;0.363;0.358;0.347;0.356;0.333;0.121;0.112;0.158;0.115;0.143;0.12;0.129;0.12;0.147;0.162;0.135;0.137;0.137;0.143;0.109;0.083
60.490833333333335;1.2037473976405275;0.928988206083178;0.9494051346274262;0.9671924290220818;1.000511836212412;1.012861736334405;1.116431924882629;1.0913678618857898;0.937694704049844;1.006670942912123;1.014414414414414;0.9494051346274262;0.958265241986172;0.900429184549356;1.033203631647211;0.9898089171974522;0.9837357052096568;0.913193588162762;0.8808510638297871;0.9032535297728664;0.9716814159292037;0.8122641509433961;0.8976117575015307;0.9989769820971868;0.6972610396869758;1.21;0.891;0.958265241986172;0.916;1.0363636363636362;0.917;0.945;0.974;1.033203631647211;1.0222078760490638;1.037946718648473;1.0930232558139534;1.0458930899608865;1.0363636363636362;1.2146341463414634;0.359;0.318;0.347;0.344;0.409;0.433;0.487;0.382;0.528;0.575;0.606;0.606;0.643;0.62;0.622;0.614;0.31;0.35;0.348;0.405;0.416;0.375;0.398;0.376;0.361;0.469;0.444;0.472;0.461;0.468;0.533;0.476;0.245;0.262;0.282;0.262;0.276;0.262;0.268;0.246;0.261;0.276;0.286;0.272;0.264;0.28;0.245;0.196
63.16138888888889;1.3307132459970887;1.014414414414414;1.0300518134715022;1.0554973821989526;1.083123759099934;1.0765676567656766;1.1786941580756014;1.1628415300546446;1.006670942912123;1.0946808510638295;1.1080213903743312;1.0284789644012944;1.0490861618798952;0.9746835443037974;1.111378848728246;1.0684210526315787;1.0700460829493086;1.0035874439461885;0.9746835443037974;0.9898089171974522;1.0635587655942218;0.89480122324159;0.9943841735800892;1.0996668887408394;0.7318181818181817;1.241;0.922;1.0035874439461885;0.954;1.0946808510638295;0.947;0.991;1.01;1.116431924882629;1.0897146648971463;1.0963406520292749;1.1645933014354066;1.1147453083109915;1.0946808510638295;1.2704626334519569;0.356;0.315;0.339;0.341;0.405;0.439;0.493;0.384;0.544;0.599;0.663;0.634;0.679;0.654;0.653;0.631;0.311;0.335;0.325;0.375;0.388;0.34;0.377;0.34;0.319;0.449;0.437;0.464;0.398;0.458;0.517;0.489;0.234;0.238;0.265;0.24;0.239;0.247;0.267;0.244;0.25;0.253;0.26;0.27;0.268;0.275;0.239;0.181
68.32666666666667;1.580142970611596;1.2055555555555555;1.198337950138504;1.225612316305108;1.2497175141242935;1.245980253878702;1.3649226234340457;1.356796473181484;1.212813370473537;1.2973400431344353;1.291535150645624;1.2182833217027216;1.231136044880785;1.1541184479237576;1.3149059334298117;1.2685633001422474;1.2685633001422474;1.2366830639494024;1.191160220994475;1.2037473976405275;1.2876790830945557;1.101333333333333;1.2091794158553544;1.3208121827411163;0.8083578575632724;1.306;0.997;1.1351351351351349;1.027;1.2237762237762235;1.019;1.06;1.074;1.2146341463414634;1.2146341463414634;1.2182833217027216;1.289605734767025;1.234831460674157;1.2182833217027216;1.4062827225130887;0.396;0.358;0.376;0.379;0.44;0.47;0.542;0.433;0.587;0.629;0.673;0.678;0.722;0.692;0.686;0.673;0.33;0.32;0.318;0.354;0.375;0.344;0.364;0.316;0.345;0.456;0.473;0.487;0.452;0.495;0.542;0.487;0.244;0.228;0.238;0.243;0.237;0.254;0.263;0.262;0.229;0.213;0.233;0.28;0.256;0.257;0.228;0.229
84.10277777777777;2.129633113828786;1.7111111111111106;1.7008264462809912;1.7371237458193975;1.7689189189189185;1.690609555189456;1.8512998266897744;1.8261392949269124;1.69315746084089;1.7931914893617016;1.7769686706181205;1.6653594771241826;1.685526315789473;1.6015999999999997;1.8150814053127673;1.7111111111111106;1.7555929352396973;1.7476510067114088;1.7162790697674415;1.7240632805995004;1.8400690846286696;1.589641434262948;1.6957095709570953;1.7769686706181205;1.0474885844748856;1.414;1.127;1.3833827893175072;1.163;1.4685015290519878;1.153;1.203;1.21;1.4424242424242424;1.4685015290519878;1.4685015290519878;1.5266770670826828;1.4750957854406128;1.4554033485540334;1.6653594771241826;0.564;0.495;0.499;0.483;0.552;0.576;0.645;0.557;0.722;0.708;0.77;0.772;0.826;0.794;0.784;0.78;0.289;0.275;0.257;0.231;0.288;0.264;0.377;0.339;0.452;0.555;0.558;0.573;0.501;0.581;0.626;0.621;0.22;0.205;0.21;0.215;0.205;0.217;0.266;0.254;0.306;0.359;0.271;0.304;0.247;0.302;0.294;0.327
91.39055555555557;2.278431372549019;1.856944444444444;1.834482758620689;1.882589676290463;1.9057268722466956;1.8123287671232875;1.9680430879712747;1.9589973142345565;1.8233676975945017;1.9321492007104792;1.911562224183583;1.7986359761295818;1.8261392949269124;1.7371237458193975;1.947011596788581;1.8233676975945017;1.8626086956521737;1.8739965095986033;1.848484848484848;1.8541196877710315;1.9291925465838504;1.7162790697674415;1.80136518771331;1.8739965095986033;1.106346025384101;1.445;1.164;1.461937452326468;1.213;1.5520062942564907;1.192;1.248;1.253;1.5427450980392154;1.558990536277602;1.5543307086614169;1.6136546184738954;1.5660079051383398;1.5381362568519967;1.7423785594639865;0.6;0.521;0.523;0.512;0.579;0.601;0.67;0.584;0.763;0.761;0.802;0.794;0.854;0.818;0.805;0.81;0.368;0.328;0.314;0.266;0.337;0.343;0.454;0.426;0.537;0.617;0.608;0.628;0.548;0.622;0.673;0.677;0.23;0.238;0.232;0.217;0.22;0.192;0.263;0.25;0.354;0.407;0.347;0.353;0.307;0.376;0.37;0.385
96.72416666666666;2.351999999999999;1.9351111111111103;1.9144876325088336;1.9650224215246632;1.989340560072267;1.8854640980735549;2.035897435897436;2.0327538883806033;1.899912049252418;2.0078110808356033;1.9832281334535613;1.8711421098517869;1.9028169014084504;1.817838765008576;2.029616087751371;1.899912049252418;1.9380782918149464;1.9589973142345565;1.9144876325088336;1.9232949512843216;2.0327538883806033;1.7986359761295818;1.899912049252418;1.9589973142345565;1.1523809523809525;1.462;1.193;1.5040247678018572;1.243;1.5920255183413072;1.227;1.279;1.28;1.587261146496815;1.5944134078212289;1.6040032025620496;1.655374592833876;1.616077170418006;1.5825119236883938;1.7931914893617016;0.629;0.537;0.535;0.532;0.599;0.625;0.693;0.61;0.79;0.781;0.821;0.819;0.886;0.842;0.823;0.819;0.468;0.417;0.408;0.353;0.412;0.409;0.499;0.479;0.584;0.628;0.641;0.647;0.571;0.654;0.695;0.705;0.218;0.237;0.23;0.221;0.217;0.194;0.256;0.244;0.363;0.449;0.391;0.377;0.339;0.408;0.413;0.449
110.96277777777776;2.57037037037037;2.1733333333333325;2.1429650613786584;2.19731543624161;2.2216216216216207;2.119699812382739;2.271232876712328;2.271232876712328;2.12300469483568;2.207692307692307;2.2007677543186173;2.067652495378928;2.1065420560747663;2.0233576642335764;2.2427184466019408;2.12300469483568;2.1563981042654023;2.1767397521448997;2.12300469483568;2.1767397521448997;2.2427184466019408;2.004718693284937;2.119699812382739;2.1801526717557245;1.2666666666666664;1.516;1.265;1.6355987055016177;1.31;1.7240632805995004;1.293;1.348;1.337;1.7033912324234906;1.7162790697674415;1.7240632805995004;1.79047619047619;1.734502923976608;1.7266666666666666;1.926241134751773;0.677;0.579;0.579;0.571;0.648;0.677;0.764;0.663;0.861;0.835;0.877;0.867;0.936;0.901;0.876;0.892;0.634;0.543;0.55;0.484;0.517;0.524;0.576;0.582;0.663;0.675;0.695;0.703;0.614;0.708;0.742;0.771;0.43;0.339;0.368;0.376;0.358;0.327;0.372;0.396;0.41;0.52;0.431;0.408;0.373;0.46;0.472;0.568
119.80444444444444;2.66060606060606;2.2748285994123405;2.249805447470816;2.2965517241379305;2.3222222222222215;2.2181292189006747;2.077293790546802;2.271232876712328;2.239185257032007;2.311177052423343;2.300197238658777;2.18699808795411;2.2111645813281995;2.12300469483568;2.318533201189296;2.239185257032007;2.260487804878048;2.253359298928919;2.2146435452793822;2.300197238658777;2.351999999999999;2.116401124648547;2.228626692456479;2.311177052423343;1.3366885485047406;1.531;1.302;1.734502923976608;1.348;1.80136518771331;1.317;1.376;1.36;1.758249158249158;1.785059422750424;1.785059422750424;1.8372735116479717;1.7823579304495327;1.7689189189189185;1.992405063291139;0.701;0.597;0.601;0.592;0.66;0.712;0.784;0.679;0.887;0.865;0.898;0.894;0.954;0.913;0.9;0.915;0.675;0.588;0.563;0.51;0.536;0.558;0.598;0.628;0.711;0.711;0.734;0.728;0.645;0.737;0.79;0.798;0.415;0.451;0.442;0.462;0.42;0.376;0.433;0.476;0.446;0.539;0.473;0.426;0.393;0.472;0.51;0.608
135.9177777777778;2.773526140155728;2.3975708502024284;2.351999999999999;2.3975708502024284;2.42466870540265;2.318533201189296;2.207692307692307;2.436400817995909;2.3822580645161286;2.3860746720484354;2.393731041456016;2.2676441837732155;2.2856581532416493;2.2111645813281995;2.393731041456016;2.3038499506416583;2.4130081300813;2.3784491440080564;2.3296222664015898;2.409137055837563;2.448205128205128;2.2181292189006747;2.311177052423343;2.448205128205128;1.4316981132075468;1.552;1.332;1.758249158249158;1.365;1.8289156626506025;1.342;1.41;1.393;1.79047619047619;1.8372735116479717;1.8428694900605005;1.888343558282208;1.8289156626506025;1.79047619047619;2.004718693284937;0.724;0.603;0.589;0.578;0.648;0.692;0.767;0.696;0.896;0.857;0.905;0.911;0.968;0.903;0.91;0.933;0.697;0.596;0.575;0.528;0.548;0.555;0.598;0.61;0.748;0.71;0.736;0.739;0.639;0.739;0.785;0.812;0.439;0.466;0.426;0.474;0.426;0.417;0.446;0.491;0.479;0.541;0.477;0.411;0.396;0.475;0.5;0.638
