Time (hour);C0 = 1.0 R1;C0 = 1.0 R2;C0 = 1.0 R3;C0 = 1.0 R4;C0 = 1.0 R5;C0 = 0.95 R1;C0 = 0.95 R2;C0 = 0.95 R3;C0 = 0.95 R4;C0 = 0.95 R5;C0 = 0.9 R1;C0 = 0.9 R2;C0 = 0.9 R3;C0 = 0.9 R4;C0 = 0.9 R5;C0 = 0.85 R1;C0 = 0.85 R2;C0 = 0.85 R3;C0 = 0.85 R4;C0 = 0.85 R5;C0 = 0.8 R1;C0 = 0.8 R2;C0 = 0.8 R3;C0 = 0.8 R4;C0 = 0.8 R5;C0 = 0.75 R1;C0 = 0.75 R2;C0 = 0.75 R3;C0 = 0.75 R4;C0 = 0.75 R5;C0 = 0.7 R1;C0 = 0.7 R2;C0 = 0.7 R3;C0 = 0.7 R4;C0 = 0.7 R5;C0 = 0.65 R1;C0 = 0.65 R2;C0 = 0.65 R3;C0 = 0.65 R4;C0 = 0.65 R5;C0 = 0.6 R1;C0 = 0.6 R2;C0 = 0.6 R3;C0 = 0.6 R4;C0 = 0.6 R5;C0 = 0.55 R1;C0 = 0.55 R2;C0 = 0.55 R3;C0 = 0.55 R4;C0 = 0.55 R5;C0 = 0.5 R1;C0 = 0.5 R2;C0 = 0.5 R3;C0 = 0.5 R4;C0 = 0.5 R5;C0 = 0.45 R1;C0 = 0.45 R2;C0 = 0.45 R3;C0 = 0.45 R4;C0 = 0.45 R5;C0 = 0.4 R1;C0 = 0.4 R2;C0 = 0.4 R3;C0 = 0.4 R4;C0 = 0.4 R5;C0 = 0.35 R1;C0 = 0.35 R2;C0 = 0.35 R3;C0 = 0.35 R4;C0 = 0.35 R5;C0 = 0.3 R1;C0 = 0.3 R2;C0 = 0.3 R3;C0 = 0.3 R4;C0 = 0.3 R5;C0 = 0.25 R1;C0 = 0.25 R2;C0 = 0.25 R3;C0 = 0.25 R4;C0 = 0.25 R5;C0 = 0.2 R1;C0 = 0.2 R2;C0 = 0.2 R3;C0 = 0.2 R4;C0 = 0.2 R5;C0 = 0.15 R1;C0 = 0.15 R2;C0 = 0.15 R3;C0 = 0.15 R4;C0 = 0.15 R5
12.0711111111111;0.0062968515742128;0.0094665664913598;0.0099962420142803;0.0110567882662655;0.0163835409588523;0.0094665664913598;0.0121189311253293;0.0121189311253293;0.0131826741996233;0.0169184290030211;0.0073518379594898;0.0089372887720615;0.0126506024096385;0.0121189311253293;0.0190620272314674;0.0052434456928838;0.0115876598946576;0.0126506024096385;0.013715146948003;0.0190620272314674;0.0052434456928838;0.0099962420142803;0.0094665664913598;0.0110567882662655;0.0099962420142803;0.0020926756352765;0.0062968515742128;0.0052434456928838;0.0031413612565445;0.0073518379594898;0.0052434456928838;0.0094665664913598;0.0131826741996233;0.0057699512926189;0.0190620272314674;0.0031413612565445;0.004191616766467;0.0057699512926189;0.0089372887720615;0.0084084084084084;0.0026168224299065;0.0068241469816272;0.0094665664913598;0.0078799249530956;0.0105263157894736;0.0020926756352765;0.004191616766467;0.004191616766467;0.0089372887720615;0.0110567882662655;0;-0.0005221932114882;0.0020926756352765;0.0036662925551814;0.0110567882662655;0.0005225830533781;0.0020926756352765;0.0026168224299065;0.0057699512926189;0.0073518379594898;0.0110567882662655;0.0131826741996233;0.0201362604087812;0.0158490566037735;0.0121189311253293;0.0089372887720615;0.0099962420142803;0.0131826741996233;0.0153149754809505;0.0110567882662655;0.005;0.021;0.016;0.018;0.024;0.009;0.012;0.018;0.024;0.021;0.023;0.019;0.016;0.019;0.021;0.015;0.015;0.018;0.006;0.008
14.7452777777777;0.0099962420142803;0.0121189311253293;0.0105263157894736;0.0110567882662655;0.0190620272314674;0.013715146948003;0.0244495064540622;0.0147812971342383;0.0169184290030211;0.0201362604087812;0.0099962420142803;0.0099962420142803;0.0147812971342383;0.0142480211081794;0.0212121212121212;0.0089372887720615;0.0153149754809505;0.0163835409588523;0.0185255198487712;0.0233687405159332;0.0073518379594898;0.0142480211081794;0.0147812971342383;0.0153149754809505;0.0126506024096385;0.0036662925551814;0.0084084084084084;0.0073518379594898;0.0057699512926189;0.0099962420142803;0.0094665664913598;0.0142480211081794;0.0174537211938043;0.0115876598946576;0.0228289723170269;0.0047173343317109;0.0052434456928838;0.0073518379594898;0.0115876598946576;0.0105263157894736;0.0052434456928838;0.0094665664913598;0.0089372887720615;0.0126506024096385;0.0131826741996233;0.0057699512926189;0.0099962420142803;0.0068241469816272;0.0084084084084084;0.0142480211081794;0.0026168224299065;0.0020926756352765;0.0078799249530956;0.0078799249530956;0.0131826741996233;0.0052434456928838;0.0062968515742128;0.0068241469816272;0.0099962420142803;0.0115876598946576;0.0126506024096385;0.0169184290030211;0.0233687405159332;0.0195989405978055;0.0174537211938043;0.0110567882662655;0.013715146948003;0.0174537211938043;0.0185255198487712;0.0126506024096385;0.009;0.02;0.014;0.019;0.024;0.013;0.015;0.021;0.03;0.033;0.028;0.024;0.02;0.027;0.028;0.021;0.018;0.017;0.012;0.016
16.6986111111111;0.0126506024096385;0.0222896133434419;0.0179894179894179;0.0131826741996233;0.0244495064540622;0.0185255198487712;0.0174537211938043;0.0174537211938043;0.0185255198487712;0.0233687405159332;0.0131826741996233;0.0099962420142803;0.0158490566037735;0.0163835409588523;0.0244495064540622;0.0131826741996233;0.0185255198487712;0.0190620272314674;0.0244495064540622;0.0277016742770167;0.0105263157894736;0.0169184290030211;0.0185255198487712;0.0185255198487712;0.0158490566037735;0.0057699512926189;0.0099962420142803;0.0099962420142803;0.0078799249530956;0.0121189311253293;0.0131826741996233;0.0174537211938043;0.0212121212121212;0.0121189311253293;0.0271586154431342;0.0062968515742128;0.0057699512926189;0.0084084084084084;0.0131826741996233;0.0121189311253293;0.0073518379594898;0.0105263157894736;0.0158490566037735;0.0131826741996233;0.0158490566037735;0.0084084084084084;0.0121189311253293;0.0105263157894736;0.0142480211081794;0.0142480211081794;0.0062968515742128;0.0036662925551814;0.0115876598946576;0.0089372887720615;0.013715146948003;0.0084084084084084;0.0094665664913598;0.0094665664913598;0.013715146948003;0.0153149754809505;0.0169184290030211;0.0212121212121212;0.0249905051272312;0.0217506631299734;0.0190620272314674;0.0158490566037735;0.013715146948003;0.0195989405978055;0.0179894179894179;0.0147812971342383;0.012;0.024;0.018;0.022;0.027;0.015;0.015;0.022;0.031;0.032;0.028;0.025;0.018;0.026;0.018;0.018;0.014;0.015;0.014;0.017
21.4730555555555;0.0222896133434419;0.0271586154431342;0.0233687405159332;0.0260737362219688;0.043076923076923;0.0315146890499809;0.0298780487804878;0.0249905051272312;0.026615969581749;0.0375478927203065;0.0206739871260886;0.0169184290030211;0.0233687405159332;0.0228289723170269;0.0304231795653831;0.0228289723170269;0.026615969581749;0.0293333333333333;0.0315146890499809;0.0392021480629075;0.0169184290030211;0.0222896133434419;0.0244495064540622;0.0260737362219688;0.025531914893617;0.0105263157894736;0.0153149754809505;0.0142480211081794;0.0142480211081794;0.0206739871260886;0.0179894179894179;0.0222896133434419;0.0309687261632341;0.0185255198487712;0.0326078655975563;0.0084084084084084;0.0084084084084084;0.0126506024096385;0.0131826741996233;0.0174537211938043;0.0099962420142803;0.0121189311253293;0.0121189311253293;0.0142480211081794;0.0163835409588523;0.0094665664913598;0.0110567882662655;0.0099962420142803;0.0121189311253293;0.0169184290030211;0.004191616766467;0.0036662925551814;0.0084084084084084;0.0094665664913598;0.0126506024096385;0.0068241469816272;0.0110567882662655;0.0147812971342383;0.0190620272314674;0.0212121212121212;0.0163835409588523;0.0212121212121212;0.0249905051272312;0.0249905051272312;0.025531914893617;0.0174537211938043;0.0174537211938043;0.0190620272314674;0.0222896133434419;0.0185255198487712;0.02;0.026;0.025;0.037;0.05;0.036;0.025;0.033;0.046;0.044;0.042;0.038;0.031;0.049;0.025;0.028;0.023;0.03;0.02;0.022
36.0627777777777;0.251408450704225;0.246336112329969;0.243451598773543;0.293905191873589;0.402113352545629;0.406451612903225;0.382422802850356;0.322681359044995;0.357377049180327;0.345928338762214;0.28629213483146;0.246336112329969;0.301587301587301;0.260176991150442;0.33462783171521;0.359024847632442;0.360675739089629;0.397795879252515;0.355732335049134;0.366478342749529;0.328235836020267;0.358200562324273;0.397795879252515;0.359024847632442;0.402113352545629;0.256512141280353;0.281757059614522;0.263858093126385;0.294670280036133;0.269039145907473;0.363986835919134;0.381576448243114;0.429351535836177;0.385816277962874;0.409064609450337;0.210991841992271;0.30081595648232;0.27350579839429;0.28705035971223;0.285534591194968;0.31324200913242;0.312460063897763;0.285534591194968;0.333025404157043;0.301587301587301;0.252135623073535;0.245614035087719;0.321100917431192;0.352452125175151;0.318735684837379;0.27425256581883;0.278747203579418;0.256512141280353;0.260176991150442;0.347554727526781;0.332225300092336;0.329829414476717;0.307783340919435;0.370646531382727;0.379042200094831;0.355732335049134;0.347554727526781;0.37988614800759;0.380730897009966;0.312460063897763;0.357377049180327;0.381576448243114;0.37988614800759;0.338646895273401;0.377356702984367;0.465;0.427;0.465;0.517;0.5;0.459;0.463;0.461;0.507;0.47;0.347;0.316;0.321;0.429;0.295;0.314;0.212;0.252;0.214;0.242
38.9380555555555;0.34106728538283;0.333826247689463;0.314808043875685;0.375674396592522;0.505535804977145;0.484480160723254;0.454671280276816;0.398657718120805;0.425790754257907;0.433822091886607;0.36150234741784;0.306230104592996;0.359849906191369;0.329829414476717;0.371482530689329;0.42135922330097;0.448275862068965;0.466666666666666;0.431137140068325;0.458345715700842;0.374834437086092;0.390076335877862;0.451924975320829;0.416069699903194;0.472255489021956;0.315592135345221;0.345928338762214;0.312460063897763;0.332225300092336;0.316376944190301;0.418710615608337;0.424015556635877;0.504568527918781;0.454671280276816;0.494949494949494;0.279498657117278;0.402113352545629;0.35409069658719;0.358200562324273;0.33623322535863;0.376515151515151;0.384966698382492;0.358200562324273;0.378199052132701;0.36232973226867;0.319523373052245;0.318735684837379;0.383269961977186;0.413436442725954;0.387517865650309;0.344304974430497;0.342684626103111;0.329829414476717;0.308561020036429;0.396934865900383;0.378199052132701;0.375674396592522;0.345928338762214;0.40297933685728;0.416069699903194;0.390076335877862;0.385816277962874;0.41081081081081;0.418710615608337;0.353271028037383;0.393499043977055;0.42135922330097;0.396074676878889;0.368143261074458;0.40297933685728;0.487;0.417;0.411;0.448;0.45;0.388;0.387;0.375;0.408;0.355;0.381;0.365;0.351;0.392;0.274;0.382;0.315;0.329;0.304;0.323
41.5572222222222;0.430243902439024;0.426679649464459;0.395215311004784;0.469456900847035;0.596806812134113;0.5768177028451;0.557224830464267;0.48637506284565;0.509414758269719;0.52904884318766;0.441020608439646;0.39178605539637;0.434718826405867;0.4055822906641;0.453754940711462;0.501672579827673;0.535018050541516;0.553149401353461;0.516241062308478;0.552133194588969;0.464811133200795;0.489224572004028;0.548078920041536;0.512334352701325;0.548078920041536;0.390930787589498;0.42135922330097;0.39178605539637;0.409937288953207;0.396074676878889;0.499746835443037;0.520163766632548;0.58728813559322;0.538016528925619;0.563369963369963;0.348369058713886;0.457425742574257;0.426679649464459;0.430243902439024;0.409064609450337;0.454671280276816;0.439215686274509;0.434718826405867;0.442829076620825;0.429351535836177;0.384966698382492;0.390930787589498;0.452839506172839;0.479759519038076;0.458345715700842;0.401248199711953;0.398657718120805;0.409064609450337;0.365647058823529;0.452839506172839;0.41168517624336;0.41081081081081;0.380730897009966;0.453754940711462;0.470388833499501;0.434718826405867;0.443734643734643;0.466666666666666;0.469456900847035;0.397795879252515;0.416949152542372;0.472255489021956;0.444641101278269;0.398657718120805;0.448275862068965;0.525;0.44;0.413;0.457;0.473;0.384;0.4;0.394;0.456;0.409;0.33;0.379;0.421;0.408;0.459;0.386;0.374;0.364;0.341;0.347
45.4655555555555;0.588341282458929;0.58728813559322;0.567488201363398;0.602134471718249;0.741552511415524;0.73060760931289;0.735458167330677;0.654764512595837;0.667217630853994;0.707865168539325;0.584135378106821;0.566457023060796;0.585185185185185;0.56542692509167;0.619375672766415;0.651394204483324;0.718577075098814;0.731818181818181;0.700783874580067;0.720972300734878;0.627012425715829;0.666079295154185;0.726984126984126;0.698434004474272;0.719774011299435;0.546058091286307;0.584135378106821;0.561317302665969;0.570588235294117;0.549090909090909;0.655890410958904;0.680976150859678;0.74033086138049;0.69025069637883;0.701960784313725;0.511360163015792;0.59787007454739;0.568520461699895;0.566457023060796;0.539018087855297;0.598934469898774;0.571623751970572;0.563369963369963;0.561317302665969;0.555184992183428;0.508443540183112;0.517220235053653;0.569553805774278;0.601066666666666;0.583086680761099;0.527067282999486;0.520163766632548;0.540020682523267;0.476938469234617;0.58728813559322;0.50747330960854;0.503602232369355;0.470388833499501;0.555184992183428;0.569553805774278;0.52508978963571;0.518200408997954;0.553149401353461;0.557224830464267;0.478818227341011;0.505535804977145;0.583086680761099;0.549090909090909;0.490176322418135;0.563369963369963;0.604;0.505;0.456;0.493;0.552;0.47;0.499;0.498;0.53;0.507;0.432;0.45;0.462;0.467;0.51;0.373;0.314;0.34;0.328;0.347
60.18;1.3730968218773;1.31490593342981;1.29734004313443;1.32872727272727;1.49506172839506;1.52896174863387;1.48615384615384;1.3527512839325;1.37720207253885;1.45106382978723;1.28575518969219;1.31294287780187;1.26856330014224;1.26666666666666;1.38751857355126;1.34670571010248;1.39791200596569;1.40209111277072;1.3690036900369;1.44457922668688;1.33668854850474;1.36492262343404;1.38959107806691;1.3833827893175;;1.1983379501385;1.24971751412429;1.21828332170272;1.24225352112676;1.18224363386097;1.29540229885057;1.36492262343404;1.41048689138576;1.35679647318148;1.3527512839325;1.13000674308833;1.21463414634146;1.18046767537826;1.14372881355932;1.12830188679245;1.20374739764052;1.1558583106267;1.13856562922868;1.11306095110515;1.11812080536912;1.04908616187989;1.06679815910585;1.13513513513513;1.18224363386097;1.17338820301783;1.08806366047745;1.00204865556978;1.07984137475214;0.953826850690087;1.16284153005464;1.11981195433176;1.10300200133422;0.985251112523839;1.06194225721784;1.1063460253841;0.926100433973961;0.939152119700748;1.04589308996088;1.02847896440129;0.869812462189957;0.825385527876631;1.01131105398457;0.950877192982456;0.858880192655026;0.971681415929203;0.885;0.755;0.682;0.711;0.74;0.697;0.72;0.664;0.719;0.622;0.54;0.548;0.551;0.58;0.517;0.425;0.421;0.421;0.413;0.404
62.9097222222222;1.47069625095638;1.40628272251308;1.4;1.40838323353293;1.56132596685082;1.57541633624107;1.5358372456964;1.40628272251308;1.42317531978931;1.50852713178294;1.34269005847953;1.3833827893175;1.31490593342981;1.32872727272727;1.44242424242424;1.40628272251308;1.45323193916349;1.46412213740458;1.43169811320754;1.50627420604182;1.4;1.44027252081756;1.4663101604278;1.45757806549885;;1.25722379603399;1.31294287780187;1.28575518969219;1.31687183200579;1.25910701630049;1.36288659793814;1.45106382978723;1.47069625095638;1.41048689138576;1.41893313298271;1.19295093296475;1.26477272727272;1.23853727144866;1.23298245614035;1.20736622654621;1.27617689015691;1.20374739764052;1.19116022099447;1.18758620689655;1.18937198067632;1.11137884872824;1.12150537634408;1.19116022099447;1.25722379603399;1.23853727144866;1.13000674308833;1.06842105263157;1.15238095238095;1.01908446163765;1.2366830639494;1.21099512874043;1.19474412171507;1.08312375909993;1.1558583106267;1.2001386001386;0.976187460417986;0.983735705209656;1.08312375909993;1.05068582625734;0.903253529772866;0.860240963855421;1.04111906310995;0.983735705209656;0.891997556505803;1.00821566110397;0.932;0.774;0.72;0.734;0.76;0.714;0.74;0.672;0.698;0.603;0.532;0.55;0.556;0.583;0.525;0.418;0.438;0.449;0.423;0.426
