Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
5.606111111111111;0.0016125517541947;0.0014380427677654;0.0023125;0.0023125;0.001375;0.0023437268517375;0.0018540496217739;0.0019911915402592;0.0029731874730665;0.0018328597873268
22.534444444444443;0.0134488604256922;0.0131494079706221;0.0243125;0.01625;0.0085;0.0093897106806688;0.0067958512159993;0.0069706415594262;0.0070843136576523;0.0043301270189221
25.5425;0.019554182299713;0.0166843657817109;0.0259375;0.0179375;0.008375;0.0124161073699538;0.007044224141096;0.0054711601831787;0.0078459284823403;0.0040907670429883
28.5175;0.0295602476583584;0.0242805286009157;0.0395;0.0215625;0.0099375;0.0135766854897979;0.006696255950156;0.0055901699437494;0.0081006847704376;0.0039444383313724
31.02611111111111;0.0437247482844865;0.0392021480629075;0.0683125;0.02925;0.009875;0.0199638562295853;0.0130479883506998;0.0105458448570989;0.0089197813874556;0.0045535014000217
46.91222222222222;0.483179622310057;0.4914865460961624;0.3460625;0.2894375;0.06175;0.0429852809110281;0.0552549488733814;0.0231960900530671;0.0844452254052886;0.0163993140100432
52.2375;0.7070760014975663;0.6485940485940485;0.4178125;0.378;0.0985625;0.0444893869990985;0.0583705833446951;0.0293219600939296;0.0639785120177079;0.0280356218720041
56.82083333333333;0.8907148308318498;0.7333333333333333;0.3948125;0.3703749999999999;0.1064374999999999;0.0325332095284529;0.0572270696436572;0.0208393220559115;0.0640769800708491;0.0244309454125295
70.84722222222223;1.6412374615826273;1.1004998333888705;0.4215;0.3009375;0.134125;0.0309777866202362;0.0616573191113593;0.0432478323156201;0.0790849770421032;0.0197543507865988
76.7375;1.9205988642230247;1.208952629291613;0.4564999999999999;0.3043749999999999;0.1364375;0.0224850258814369;0.0600196582379473;0.0544472221513641;0.08213013682565;0.0280445376811599
81.29583333333333;2.0966023375917353;1.2786845745392887;0.4901249999999999;0.2980625;0.138125;0.022382059718047;0.0572546054370301;0.0648651244892045;0.0652988023913915;0.0224662941981983
97.825;2.5740500463392046;1.4656260442025866;0.5660625;0.2854374999999999;0.1735624999999999;0.0262683467631038;0.0551812000934195;0.0874231582233792;0.0998310878121139;0.0200155213209648
103.77333333333333;2.6904878713545908;1.5301054275673565;0.606625;0.3177500000000001;0.2029375;0.0210024800122905;0.0554977477020464;0.0980955369779889;0.1315083172274666;0.024988669307308
121.87027777777776;2.924864319677247;1.6584878744650489;0.647875;0.372625;0.23225;0.0209064965315143;0.0487794782669925;0.0973433838275616;0.1416893057891103;0.0589316341195456
129.35361111111112;2.961734076047471;1.6818830535448432;0.6488125;0.381;0.2321249999999999;0.0246525508596755;0.0470956058857936;0.1007826986329995;0.1400571312000927;0.0564843728388657
141.68416666666667;3.080445815504031;1.7595789473684205;0.6573125000000001;0.4088125;0.29525;0.0247603794173047;0.0430551971311245;0.095409458879872;0.1363993304373229;0.0730475016684349
151.9983333333333;3.1098412380427702;1.76908620598638;0.6483125000000002;0.4021875;0.315125;0.0206568777220136;0.0451905254865441;0.0965315484375444;0.1399657184590212;0.0757964997542762
