Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
7.755277777777778;0.0082101806239737;0.0202307692307692;0.0216153846153846;0.0231818181818181;0.0194;0.0073189964020576;0.0065768106153227;0.0060958808480489;0.0050239097744174;0.0087086164228308
22.802777777777777;0.0250807115275051;0.0308461538461538;0.0378461538461538;0.029;0.0254;0.0202827239021017;0.0180164290572891;0.0169607971231677;0.0097514567676275;0.0161567323428965
26.414166666666667;0.0403531782846539;0.0699230769230769;0.0637692307692307;0.0482727272727272;0.0438;0.0196382209535951;0.0083892012864665;0.0077871081445192;0.005428726773394;0.0102189366700585
28.65361111111111;0.0536766486399224;0.0877692307692307;0.0729230769230769;0.0472727272727272;0.0465333333333333;0.0198567351434105;0.0199351018062027;0.0195151284055829;0.0135518593765572;0.0208290395575237
31.20916666666667;0.0743356746402082;0.1262307692307692;0.1109230769230769;0.0674545454545454;0.0634;0.0241424807134643;0.0186718786750138;0.0166662327359684;0.0133645639752269;0.0215028680257618
47.645833333333336;0.671449932138667;0.812;0.5958461538461539;0.375;0.2233333333333333;0.0788957535647867;0.1010384542180314;0.0439857427143179;0.0336857131841864;0.0208123894725126
50.39527777777778;0.8470429705045669;0.9296923076923076;0.6069230769230769;0.3789090909090908;0.2374;0.1110875218015056;0.0760358059533943;0.0293741423140555;0.0177428835693461;0.0139704449941057
53.77861111111111;1.139926099342791;0.9869999999999997;0.6130769230769231;0.3803636363636364;0.2479333333333333;0.1553839275168302;0.1124886319042609;0.0370995781407936;0.0151193598185344;0.0128450595777347
55.71083333333333;1.319826023921711;1.0098461538461538;0.6189230769230769;0.3828181818181818;0.2468;0.1723032694601779;0.1119222574646184;0.0327565883882958;0.0218666129139969;0.0116801826469737
70.8938888888889;2.2558808006171063;1.0692307692307692;0.6746153846153846;0.3877272727272727;0.2544;0.1332133248986585;0.1406485821778487;0.0399163326154527;0.0370554643476036;0.0320391427267751
74.22055555555555;2.2566230812961923;1.06;0.6531538461538461;0.3968181818181818;0.2677333333333332;0.1233669717640107;0.1357928286313099;0.0274025438287036;0.0468262129034158;0.035295829152402
76.84027777777777;2.2849040389573188;1.0516923076923077;0.6438461538461537;0.3883636363636364;0.2659333333333333;0.1214722119000427;0.1409557402522478;0.0347957693136705;0.0485485188001235;0.0280153925944688
79.92305555555555;2.340156172121613;1.0503076923076924;0.6354615384615384;0.4040909090909091;0.2842666666666666;0.1117216282651762;0.1379734559841603;0.0309531044413353;0.0395783562189201;0.0297690368597231
94.97055555555556;2.465716493517644;1.0106923076923076;0.6524615384615384;0.451090909090909;0.3848;0.0783043829481395;0.1591435658649542;0.0406724540777915;0.0428261911057719;0.0446097149359493
97.36638888888888;2.5305106940200797;1.0257692307692308;0.6593846153846153;0.474;0.4113333333333333;0.0753568823812544;0.1551302945398598;0.0427596834944364;0.0451744094895248;0.0507236521643393
101.46722222222222;2.5325705301773063;1.016076923076923;0.653;0.475090909090909;0.4174;0.0690584997584576;0.1522237530936521;0.0383766756086197;0.0451551961078366;0.0497350312489429
103.515;2.56233389069788;1.0106923076923076;0.6518461538461539;0.4766363636363636;0.4324666666666667;0.0687670685882583;0.1539722175815567;0.0391208112112017;0.0453637274548183;0.0492122839227046
167.6836111111111;2.880458240243377;0.9238461538461537;0.6365384615384616;0.5871818181818181;0.5164;0.0417202780098865;0.1588815941094045;0.0549679842266462;0.0264293850986778;0.0500783386305895
169.73083333333332;2.8982338902147955;0.9266923076923076;0.6355384615384616;0.5915454545454545;0.5127333333333335;0.0419373706323555;0.159383613005461;0.0566658428992218;0.0273275207150182;0.055690174677007
173.525;2.9041919602313446;0.938;0.6348461538461538;0.5898181818181818;0.508;0.0410015031906013;0.1591583633221472;0.0569153840955638;0.0284854609863225;0.0512510162500868
176.6772222222222;2.950144927536231;0.9485384615384616;0.6373846153846153;0.595;0.5002;0.0401019534021307;0.1567926682865062;0.0602629347258756;0.032017040917157;0.0589193799469523
194.3738888888889;2.9159509202454004;0.959076923076923;0.6246153846153846;0.6147272727272728;0.535;0.0442565123895782;0.1635544894092398;0.0596096771461434;0.028390430234951;0.0690120762379068
216.195;2.988945752302966;0.9906153846153848;0.6231538461538461;0.6103636363636363;0.5317333333333333;0.0464105883213446;0.1692101735719123;0.059790462519402;0.0304011744009779;0.0588936517990031
