Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
5.690555555555555;0.007478260869565217;0.012384615384615386;0.015461538461538468;0.015307692307692309;0.01357142857142857;0.008948497883261172;0.005046529066725146;0.004955422587201972;0.005013590995938561;0.008541614816500998
7.268611111111111;0.012217391304347824;0.016461538461538465;0.018923076923076924;0.01823076923076923;0.018142857142857145;0.009122149449883583;0.007986675293795329;0.006182625014587729;0.004741856925360751;0.005655050117968425
8.365277777777777;0.012391304347826088;0.014461538461538463;0.01707692307692308;0.01553846153846154;0.01657142857142857;0.00964923574551839;0.00855403984285414;0.00777037310718424;0.005719270860135725;0.00680036013452109
9.452222222222222;0.01417391304347826;0.017538461538461537;0.022615384615384617;0.022384615384615388;0.022214285714285718;0.010647115036531455;0.009328330583726648;0.006867296652512506;0.005994079919624048;0.007579847071851322
10.884166666666667;0.016000000000000004;0.020384615384615386;0.025461538461538466;0.024461538461538465;0.022785714285714288;0.010906719109756628;0.00830698002644543;0.00776199205810333;0.005285908474649071;0.0058819162502971945
22.516111111111112;0.027608695652173918;0.029692307692307702;0.037538461538461555;0.03915384615384616;0.037214285714285714;0.012161018015291401;0.00880021516681544;0.0071749069639144725;0.00379971970314722;0.007608065001117201
23.7075;0.033652173913043495;0.03361538461538463;0.04053846153846154;0.03953846153846155;0.03671428571428571;0.010474020430081003;0.00800517584046012;0.008427203063845675;0.004765507231302627;0.006249897958350672
25.016111111111112;0.03695652173913045;0.03600000000000002;0.0423076923076923;0.041230769230769224;0.03678571428571429;0.010284975368783532;0.008448941672459066;0.008434221640113343;0.0045430224800718155;0.007143214276786161
27.956666666666667;0.048217391304347844;0.046230769230769235;0.05530769230769232;0.05384615384615385;0.04442857142857143;0.011382505729098836;0.009576845844606715;0.009918007053099198;0.006074488314584504;0.007770955867976655
29.57111111111111;0.060043478260869566;0.05561538461538463;0.06423076923076926;0.05753846153846155;0.04671428571428571;0.00985758706196958;0.009458723783962708;0.009158046870660092;0.006686558096030994;0.007977007776179268
30.540555555555557;0.061826086956521746;0.06030769230769232;0.068;0.06153846153846155;0.0475;0.014630677044315045;0.011847652252886452;0.011903457804029368;0.007302427253111274;0.01101784267190529
31.78;0.07156521739130435;0.06684615384615386;0.07476923076923077;0.06746153846153848;0.05221428571428572;0.01267941188787186;0.009477472511545501;0.01144991666851669;0.007551009964189554;0.008376656095778243
33.937777777777775;0.0863913043478261;0.08138461538461537;0.08861538461538461;0.07953846153846154;0.05914285714285715;0.01361820753842246;0.012917123170656736;0.013339002739441965;0.01065266586075187;0.008016564483770399
46.755;0.27704347826086956;0.2361538461538462;0.2713076923076923;0.18784615384615386;0.09792857142857145;0.0515443905444361;0.029437929886055703;0.03789537137432002;0.012132893331424123;0.010388622112087582
48.13361111111111;0.3148260869565217;0.29569230769230764;0.3051538461538462;0.2113076923076923;0.10892857142857144;0.054809275773130293;0.028377630993943147;0.03931107918571509;0.008712366236780166;0.010046067359308073
49.45444444444445;0.3411739130434782;0.3179230769230769;0.31723076923076926;0.21976923076923077;0.1132857142857143;0.060654869816974946;0.028553489719260743;0.031727575596859556;0.008876536453385642;0.014635712542703653
52.2925;0.4370869565217392;0.37846153846153846;0.38;0.23376923076923078;0.12957142857142853;0.08329722216960193;0.04091758204867511;0.021590596243592865;0.007767326499301127;0.016697794061809847
53.62305555555555;0.49430434782608684;0.437076923076923;0.3864615384615384;0.2393846153846154;0.1434285714285714;0.08818677549610689;0.0402692124017297;0.018686133833223397;0.010262241931832228;0.017178534303494187
54.62111111111111;0.5197826086956521;0.4480769230769231;0.3912307692307693;0.24046153846153845;0.1395;0.08285291132442985;0.041879794170498426;0.019992898147376256;0.01243206390820734;0.017319477062379386
55.56805555555555;0.5440869565217391;0.462;0.4005384615384616;0.24323076923076925;0.13964285714285712;0.09078637756627811;0.034793898669384336;0.023928146878054543;0.011273889821883853;0.014415305075098592
58.04833333333333;0.6280434782608696;0.5324615384615385;0.423923076923077;0.25438461538461543;0.14714285714285716;0.07461581500440284;0.04036299787717874;0.021287271525352487;0.015573836351336977;0.018157474426555593
70.8938888888889;1.066478260869565;0.6335384615384616;0.48876923076923073;0.2926923076923077;0.18128571428571424;0.19924855998938862;0.024709435708201687;0.01939132972849086;0.01691328387976838;0.03799140611737752
71.68111111111111;1.1234347826086957;0.6629230769230768;0.5005384615384615;0.29846153846153844;0.18285714285714288;0.19554957696461453;0.030108678887966804;0.016995996744099604;0.017018611462004608;0.033391310124592816
76.24583333333334;1.245782608695652;0.6286153846153847;0.5125384615384616;0.307;0.18221428571428572;0.23852462392650714;0.02092307692307694;0.01564812785369049;0.016110197439462424;0.03574948265645366
77.58805555555556;1.277521739130435;0.6108461538461539;0.508;0.3016153846153846;0.17692857142857146;0.25257850601609644;0.024519524885113827;0.013621250366191124;0.015041166390627178;0.03420832038661748
78.80555555555556;1.2979130434782609;0.6111538461538462;0.5193076923076922;0.30969230769230777;0.17707142857142857;0.25146266263489875;0.023044592737513733;0.016647405043265954;0.012928112572009749;0.03116652115357642
79.84833333333333;1.3073478260869564;0.602;0.5168461538461538;0.3079230769230769;0.17642857142857143;0.25977391653640947;0.02378752096890624;0.01677381729796657;0.013510460553907795;0.030890854600661075
94.88055555555556;1.3578695652173915;0.5989230769230769;0.46923076923076923;0.27684615384615385;0.18842857142857145;0.32976055929269094;0.030560058242145322;0.013995350030821195;0.009363153264432569;0.03386256737738229
95.61222222222223;1.3853043478260871;0.5946153846153847;0.4595384615384615;0.274923076923077;0.18728571428571428;0.26051528116451605;0.025393937682169687;0.016909784989832567;0.00976226280879228;0.033845085255002204
98.29666666666667;1.3692608695652173;0.598;0.45207692307692315;0.2765384615384615;0.19214285714285714;0.24083933258706522;0.027041278986593253;0.02063403289736322;0.012887772288344208;0.03526401877846828
101.42833333333333;1.3858695652173914;0.593153846153846;0.4366153846153847;0.26453846153846156;0.18828571428571425;0.20635539296116975;0.028259365102145016;0.016601846336331032;0.010551087327237058;0.036991173795589534
103.87;1.397695652173913;0.5945384615384616;0.43069230769230765;0.26384615384615384;0.19107142857142856;0.18520903226697752;0.030711098932358908;0.016088144777035795;0.008355984993230944;0.03624808228565691
106.05722222222222;1.4039130434782607;0.5875384615384615;0.41715384615384615;0.25884615384615384;0.19457142857142853;0.16220006782914956;0.030205998855590013;0.017693311008340686;0.010294480626090213;0.03802952665967831
