Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
12.4144444444444;0.012625;0.019375;0.021875;0.0203749999999999;0.016;0.00864008342938114;0.00923901374606619;0.00753222244759141;0.00849908083265479;0.0088670739254841
15.0655555555555;0.0145416666666666;0.0220625;0.0235625;0.022125;0.0153125;0.0101611152876487;0.010437125741793;0.00773764135573625;0.0090268696124404;0.00977061122704204
17.025;0.0164583333333333;0.024875;0.0246875;0.02225;0.0163125;0.00940735158739636;0.00955820982192795;0.00831203006190425;0.00778219120813669;0.00933219394086942
21.8141666666666;0.026;0.0370625;0.04075;0.0283749999999999;0.018125;0.0109239797387826;0.0121061386804381;0.0103652062208139;0.0104095809233609;0.00835819208920206
36.4;0.307416666666666;0.435937499999999;0.3753125;0.19675;0.0760624999999999;0.0478747642872062;0.0652959309126533;0.070494431296025;0.0282721152374561;0.0135437658629348
39.2725;0.294249999999999;0.4806875;0.35175;0.226625;0.078375;0.0419526022236205;0.083708361850833;0.0412530301917325;0.0221609876810579;0.0120409457685017
41.8922222222222;0.346333333333333;0.5633125;0.329249999999999;0.25475;0.101125;0.0526843324802439;0.0961565902252674;0.035145234385333;0.023734205274245;0.0213098422096457
45.7119444444444;0.482083333333333;0.681687499999999;0.3711875;0.3435;0.1294375;0.0519975293216471;0.10318352505972;0.0649001336188917;0.0263675937468704;0.0194196059112949
60.4908333333333;1.09904166666666;1.0680625;0.4933125;0.416375;NaN;0.0524932369982606;0.118996044445813;0.116861947800599;0.0590083415713405;0.0209432827835084
63.1613888888888;1.15370833333333;1.10468749999999;0.5080625;NaN;NaN;0.050254750328258;0.120278176922291;0.133220432343353;0.0638816043552445;0.0215982493503524
68.3266666666666;1.26783333333333;1.173875;0.545875;NaN;NaN;0.0453713076244839;0.119747064160254;0.130999463262259;0.0752345291405482;0.0168035524517882
84.1027777777777;1.48775;1.30124999999999;0.6579375;NaN;NaN;0.0368128713903167;0.108481853321189;0.119701957351373;0.143044232123319;0.0471286470737278
91.3905555555555;1.53408333333333;1.34012499999999;0.6873125;NaN;NaN;0.0344563935366943;0.106231395429976;0.120579703282725;0.139796671544783;0.0704030528013523
96.7241666666666;1.56104166666666;1.3628125;0.7088125;NaN;NaN;0.0326961760846059;0.100896121549591;0.121784758257139;0.113985676183457;0.0904550129898835
110.962777777777;1.63012499999999;1.419375;0.762687499999999;0.6238125;0.413;0.0298221289481485;0.0936982357091103;0.12737136587063;0.0849067273173922;0.0635767253010093
119.804444444444;1.65516666666666;1.445125;0.7845;0.656875;0.458875;0.0285228952870418;0.0888797467086849;0.128017576918171;0.0884624743888616;0.0552572110678778
135.917777777777;1.68404166666666;1.465375;0.78625;0.6634375;0.468875;0.0280319448229257;0.0809427845765142;0.133807464291047;0.0892713341098361;0.0569801226306156
