Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
12.414444444444445;0.002;0.008;0.009;0.014;0.014;0.012;0.016;0.006;0.004;0.026;0.01;0.015;0.015;0.014;0.035;0.029;-0.002;0.001;0.01;0.012;0.015;0.013;0.022;0.003;0.007;0.013;0.02;0.028;0.03;0.022;0.02;0.013;0.005;0.033;0.012;0.01;0.015;0.016;0.033;0.033;0.006;0.014;0.02;0.027;0.023;0.025;0.035;0.019;0.009;0.028;0.02;0.019;0.02;0.024;0.03;0.031;0.007;0.018;0.019;0.021;0.031;0.025;0.032;0.025;0.002;0.02;0.007;0.016;0.025;0.025;0.03;0.023;0.004;0.021;0.011;0.015;0.019;0.012;0.034;0.031;0.001;0.015;0.012;0.012;0.021;0.027;0.014;0.007
15.065555555555555;0.001;0.005;0.008;0.014;0.014;0.011;0.015;0.005;0.003;0.03;0.011;0.017;0.018;0.02;0.043;0.029;-0.002;0.001;0.012;0.016;0.017;0.018;0.025;0.018;0.008;0.014;0.021;0.03;0.034;0.025;0.024;0.016;0.006;0.038;0.013;0.011;0.017;0.021;0.036;0.039;0.006;0.018;0.022;0.028;0.027;0.027;0.038;0.02;0.012;0.034;0.02;0.018;0.023;0.027;0.03;0.027;0.002;0.019;0.02;0.02;0.03;0.025;0.033;0.024;-0.001;0.027;0.029;0.023;0.026;0.024;0.03;0.023;0.001;0.023;0.012;0.015;0.018;0.012;0.035;0.03;-0.0;0.01;0.003;0.014;0.022;0.027;0.013;0.01
17.025;0.004;0.006;0.012;0.014;0.016;0.014;0.022;0.009;0.005;0.031;0.015;0.017;0.021;0.019;0.043;0.033;0.001;0.006;0.016;0.018;0.019;0.019;0.021;0.014;0.011;0.021;0.025;0.03;0.036;0.028;0.027;0.021;0.006;0.04;0.019;0.016;0.021;0.021;0.037;0.039;0.005;0.019;0.025;0.028;0.027;0.027;0.038;0.023;0.008;0.032;0.024;0.022;0.024;0.027;0.033;0.033;0.004;0.019;0.02;0.021;0.03;0.025;0.033;0.027;0.005;0.022;0.027;0.02;0.025;0.024;0.031;0.023;-0.002;0.021;0.012;0.014;0.018;0.012;0.034;0.031;0.0;0.019;0.016;0.015;0.021;0.027;0.013;0.01
21.814166666666665;0.014;0.015;0.017;0.016;0.024;0.02;0.027;0.02;0.015;0.038;0.024;0.027;0.03;0.04;0.052;0.035;0.01;0.01;0.021;0.023;0.042;0.036;0.028;0.04;0.024;0.029;0.035;0.037;0.047;0.039;0.036;0.027;0.01;0.057;0.047;0.033;0.045;0.029;0.06;0.038;0.026;0.037;0.041;0.058;0.05;0.049;0.057;0.029;0.02;0.035;0.043;0.038;0.042;0.044;0.05;0.033;0.017;0.024;0.024;0.029;0.039;0.04;0.042;0.018;0.018;0.013;0.036;0.029;0.034;0.037;0.043;0.011;0.008;0.022;0.015;0.021;0.027;0.019;0.034;0.023;0.011;0.007;0.012;0.019;0.024;0.029;0.017;0.002
36.4;0.352;0.235;0.267;0.287;0.288;0.344;0.373;0.329;0.242;0.27;0.271;0.254;0.295;0.29;0.367;0.338;0.297;0.247;0.291;0.302;0.344;0.438;0.352;0.305;0.479;0.513;0.301;0.424;0.328;0.453;0.351;0.424;0.369;0.494;0.433;0.444;0.505;0.472;0.458;0.527;0.279;0.228;0.292;0.359;0.363;0.41;0.453;0.323;0.347;0.377;0.383;0.376;0.443;0.408;0.451;0.513;0.146;0.179;0.193;0.204;0.216;0.168;0.201;0.206;0.132;0.211;0.2;0.214;0.251;0.192;0.217;0.218;0.049;0.07;0.088;0.075;0.087;0.07;0.083;0.089;0.066;0.078;0.07;0.092;0.096;0.089;0.058;0.057
39.2725;0.388;0.294;0.28;0.308;0.282;0.302;0.395;0.378;0.245;0.3;0.263;0.271;0.298;0.257;0.312;0.295;0.302;0.248;0.276;0.245;0.299;0.244;0.255;0.325;0.445;0.577;0.308;0.482;0.348;0.538;0.38;0.463;0.386;0.533;0.49;0.503;0.567;0.537;0.531;0.603;0.302;0.313;0.337;0.353;0.362;0.373;0.402;0.3;0.317;0.338;0.351;0.341;0.367;0.319;0.386;0.467;0.184;0.254;0.249;0.219;0.219;0.204;0.208;0.206;0.209;0.255;0.244;0.238;0.265;0.234;0.209;0.229;0.061;0.08;0.091;0.082;0.09;0.079;0.088;0.079;0.079;0.079;0.068;0.094;0.088;0.086;0.058;0.052
41.89222222222222;0.463;0.339;0.371;0.353;0.342;0.371;0.444;0.472;0.299;0.325;0.323;0.33;0.352;0.337;0.379;0.35;0.333;0.3;0.314;0.285;0.324;0.25;0.283;0.373;0.497;0.667;0.383;0.576;0.431;0.641;0.44;0.522;0.426;0.629;0.586;0.609;0.653;0.631;0.628;0.694;0.331;0.289;0.301;0.307;0.309;0.308;0.304;0.271;0.309;0.327;0.361;0.364;0.411;0.355;0.364;0.357;0.236;0.266;0.269;0.255;0.303;0.202;0.242;0.24;0.247;0.284;0.249;0.278;0.28;0.253;0.234;0.238;0.077;0.102;0.137;0.137;0.126;0.107;0.106;0.094;0.106;0.069;0.086;0.108;0.107;0.112;0.082;0.062
45.71194444444444;0.578;0.461;0.479;0.508;0.489;0.516;0.585;0.577;0.425;0.5;0.501;0.454;0.471;0.422;0.526;0.459;0.506;0.425;0.455;0.413;0.494;0.381;0.434;0.511;0.576;0.807;0.51;0.702;0.559;0.777;0.558;0.574;0.559;0.743;0.696;0.733;0.766;0.758;0.759;0.83;0.333;0.303;0.307;0.295;0.325;0.32;0.354;0.288;0.335;0.384;0.439;0.449;0.482;0.437;0.439;0.449;0.297;0.387;0.36;0.338;0.359;0.293;0.325;0.336;0.306;0.368;0.37;0.363;0.358;0.347;0.356;0.333;0.121;0.112;0.158;0.115;0.143;0.12;0.129;0.12;0.147;0.162;0.135;0.137;0.137;0.143;0.109;0.083
60.490833333333335;1.239;1.069;1.083;1.095;1.117;1.125;1.189;1.174;1.075;1.121;1.126;1.083;1.089;1.049;1.138;1.11;1.106;1.058;1.035;1.051;1.098;0.984;1.047;1.116;0.891;1.21;0.891;1.089;0.916;1.14;0.917;0.945;0.974;1.138;1.131;1.141;1.175;1.146;1.14;1.245;0.359;0.318;0.347;0.344;0.409;0.433;0.487;0.382;0.528;0.575;0.606;0.606;0.643;0.62;0.622;0.614;0.31;0.35;0.348;0.405;0.416;0.375;0.398;0.376;0.361;0.469;0.444;0.472;0.461;0.468;0.533;0.476;0.245;0.262;0.282;0.262;0.276;0.262;0.268;0.246;0.261;0.276;0.286;0.272;0.264;0.28;0.245;0.196
63.16138888888889;1.306;1.126;1.136;1.152;1.169;1.165;1.225;1.216;1.121;1.176;1.184;1.135;1.148;1.1;1.186;1.16;1.161;1.119;1.1;1.11;1.157;1.045;1.113;1.179;0.92;1.241;0.922;1.119;0.954;1.176;0.947;0.991;1.01;1.189;1.173;1.177;1.217;1.188;1.176;1.275;0.356;0.315;0.339;0.341;0.405;0.439;0.493;0.384;0.544;0.599;0.663;0.634;0.679;0.654;0.653;0.631;0.311;0.335;0.325;0.375;0.388;0.34;0.377;0.34;0.319;0.449;0.437;0.464;0.398;0.458;0.517;0.489;0.234;0.238;0.265;0.24;0.239;0.247;0.267;0.244;0.25;0.253;0.26;0.27;0.268;0.275;0.239;0.181
68.32666666666667;1.421;1.24;1.236;1.251;1.264;1.262;1.323;1.319;1.244;1.289;1.286;1.247;1.254;1.211;1.298;1.274;1.274;1.257;1.232;1.239;1.284;1.18;1.242;1.301;0.981;1.306;0.997;1.2;1.027;1.25;1.019;1.06;1.074;1.245;1.245;1.247;1.285;1.256;1.247;1.343;0.396;0.358;0.376;0.379;0.44;0.47;0.542;0.433;0.587;0.629;0.673;0.678;0.722;0.692;0.686;0.673;0.33;0.32;0.318;0.354;0.375;0.344;0.364;0.316;0.345;0.456;0.473;0.487;0.452;0.495;0.542;0.487;0.244;0.228;0.238;0.243;0.237;0.254;0.263;0.262;0.229;0.213;0.233;0.28;0.256;0.257;0.228;0.229
84.10277777777777;1.617;1.474;1.47;1.484;1.496;1.466;1.526;1.517;1.467;1.505;1.499;1.456;1.464;1.43;1.513;1.474;1.491;1.488;1.476;1.479;1.522;1.425;1.468;1.499;1.147;1.414;1.127;1.332;1.163;1.372;1.153;1.203;1.21;1.36;1.372;1.372;1.398;1.375;1.366;1.456;0.564;0.495;0.499;0.483;0.552;0.576;0.645;0.557;0.722;0.708;0.77;0.772;0.826;0.794;0.784;0.78;0.289;0.275;0.257;0.231;0.288;0.264;0.377;0.339;0.452;0.555;0.558;0.573;0.501;0.581;0.626;0.621;0.22;0.205;0.21;0.215;0.205;0.217;0.266;0.254;0.306;0.359;0.271;0.304;0.247;0.302;0.294;0.327
91.39055555555555;1.66;1.528;1.52;1.537;1.545;1.512;1.566;1.563;1.516;1.554;1.547;1.507;1.517;1.484;1.559;1.516;1.53;1.534;1.525;1.527;1.553;1.476;1.508;1.534;1.183;1.445;1.164;1.369;1.213;1.409;1.192;1.248;1.253;1.405;1.412;1.41;1.435;1.415;1.403;1.486;0.6;0.521;0.523;0.512;0.579;0.601;0.67;0.584;0.763;0.761;0.802;0.794;0.854;0.818;0.805;0.81;0.368;0.328;0.314;0.266;0.337;0.343;0.454;0.426;0.537;0.617;0.608;0.628;0.548;0.622;0.673;0.677;0.23;0.238;0.232;0.217;0.22;0.192;0.263;0.25;0.354;0.407;0.347;0.353;0.307;0.376;0.37;0.385
