Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
5.93305555555555;;;0;0.0036662925551814;0.0115876598946576;0.0047173343317109;;;;;;;;;;;;0.004191616766467;0.0094665664913598;0.0110567882662655;0.0131826741996233;0.0142480211081794;0.0115876598946576;0.0005225830533781;;0.007;0.016;0.019;0.042;0.02;0.025;;;0.012;;0.009;0.033;0.013;0.021;0.014;;0.01;0.012;0.015;0.025;0.019;0.019;0.001;0.005;0.012;0.01;0.014;0.027;0.012;0.016;0.016;;0.011;0.009;;0.021;0.021;0.021;;0.004;;0.017;;0.04;0.023;0.021;0.012;;;;;;;;;;0.005;0.01;0.019;0.034;0.027;0.023;0.009
7.51138888888888;;;;;0.0026168224299065;0.0005225830533781;;;;;;;;;;;;0.0057699512926189;0.0115876598946576;0.013715146948003;0.0142480211081794;0.0163835409588523;0.0147812971342383;0.0015689204333208;;0.004;0.018;0.021;0.045;0.023;0.021;;0.008;0.014;;0.01;0.034;0.015;0.026;0.022;;0.009;0.013;0.018;0.027;0.024;0.024;0.001;0.009;0.014;0.014;0.017;0.031;0.017;0.02;0.026;;0.012;0.012;;0.026;0.026;0.026;;0.003;;0.023;;0.044;0.029;0.027;0.02;;;;;;;;;;0.016;0.017;0.022;0.036;0.029;0.031;0.014
8.60694444444444;;;0.0005225830533781;0.0068241469816272;0.0163835409588523;0.0089372887720615;0.0031413612565445;0.0026168224299065;0.0031413612565445;;;;;;;;;0.0010455563853622;0.0068241469816272;0.0094665664913598;0.0105263157894736;0.0126506024096385;0.0105263157894736;0.0020926756352765;;;0.008;0.011;0.034;0.013;0.011;0.026;0.002;0.003;;;0.017;0.001;0.013;0.013;;0.002;;0.004;0.014;0.011;0.015;0.012;0.004;0.003;0;0.002;0.016;0.002;0.007;0.018;;0.003;;;0.012;0.013;0.016;;0.012;;0.01;;0.031;0.017;0.016;0.014;;;;;;;;;;0.006;0.005;0.014;0.027;0.025;0.023;0.011
9.69555555555555;;;0.0036662925551814;0.0094665664913598;0.0179894179894179;0.0121189311253293;0.0062968515742128;0.0179894179894179;0.0020926756352765;;;;;;;;;;0.0057699512926189;0.0089372887720615;0.0099962420142803;0.0126506024096385;0.0121189311253293;0.0052434456928838;0.01;0.001;0.013;0.013;0.036;0.017;0.017;0.046;0.001;0.002;;;0.017;0.001;0.014;0.014;;0.006;0.001;0.005;0.015;0.014;0.019;0.023;0.001;0;;0.001;0.015;0.003;0.008;0.021;;0.006;;;0.014;0.016;0.019;;0.001;;0.008;;0.03;0.017;0.016;0.016;;;;;;;;;;0.002;0.002;0.013;0.026;0.025;0.024;0.014
11.1275;;;0.0010455563853622;0.0057699512926189;0.013715146948003;0.0084084084084084;0.004191616766467;0.013715146948003;;;;;;;;;;;0.0052434456928838;0.0078799249530956;0.0094665664913598;0.0147812971342383;0.0131826741996233;0.0057699512926189;0.004;;0.008;0.011;0.032;0.014;0.014;0.036;;;;;0.017;0;0.015;0.013;;0.003;0;0.003;0.013;0.011;0.016;0.018;;;;0;0.015;0.002;0.005;0.019;;0.005;;;0.011;0.014;0.017;;0.001;;0.008;;0.029;0.015;0.015;0.015;;;;;;;;;;0.002;0.003;0.012;0.025;0.023;0.023;0.014
22.7591666666666;;;0.0099962420142803;0.013715146948003;0.0228289723170269;0.0169184290030211;0.0131826741996233;0.0239089184060721;0.0094665664913598;;;;;;;;0.0052434456928838;0.0094665664913598;0.0158490566037735;0.0179894179894179;0.0206739871260886;0.026615969581749;0.0239089184060721;0.0195989405978055;0.023;0.013;0.025;0.025;0.046;0.027;0.025;0.056;0.012;0.013;;0;0.025;0.009;0.031;0.043;;0.02;0.014;0.015;0.026;0.024;0.028;0.035;0.016;0.01;0.01;0.01;0.024;0.014;0.032;0.053;;0.018;0.008;;0.026;0.026;0.031;;0.017;;0.022;;0.042;0.031;0.042;0.064;;;;;;;;;;0.013;0.013;0.024;0.037;0.035;0.041;0.06
23.9505555555555;;;0.0084084084084084;0.0126506024096385;0.0212121212121212;0.0163835409588523;0.0121189311253293;0.0179894179894179;0.0020926756352765;;;;;;;;0.0110567882662655;0.0094665664913598;0.0158490566037735;0.0179894179894179;0.0195989405978055;0.0244495064540622;0.025531914893617;0.0195989405978055;0.018;0.012;0.022;0.024;0.044;0.023;0.023;0.044;0.006;0.008;;;0.027;0.01;0.027;0.039;;0.019;0.014;0.014;0.026;0.02;0.024;0.029;0.012;0.007;0.006;0.009;0.024;0.012;0.025;0.045;;0.015;0.007;;0.024;0.021;0.025;;0.013;;0.019;;0.04;0.027;0.036;0.052;;;;;;;;;;0.011;0.012;0.02;0.034;0.033;0.036;0.049
25.2591666666666;;;0.0131826741996233;0.0153149754809505;0.025531914893617;0.0195989405978055;0.0153149754809505;0.0195989405978055;0.0126506024096385;;;;;;;;0.013715146948003;0.0153149754809505;0.0190620272314674;0.0222896133434419;0.0217506631299734;0.026615969581749;0.0287890327494287;0.0179894179894179;0.027;0.021;0.029;0.031;0.05;0.029;0.028;0.045;0.015;0.02;;0.005;0.034;0.014;0.03;0.037;;0.027;0.023;0.021;0.031;0.026;0.029;0.03;0.021;0.011;0.013;0.014;0.029;0.016;0.027;0.042;;0.024;0.015;;0.033;0.026;0.028;;0.022;;0.026;;0.045;0.028;0.038;0.045;;;;;;;;;;0.014;0.015;0.024;0.036;0.034;0.038;0.04
28.1994444444444;;;0.0158490566037735;0.0206739871260886;0.0309687261632341;0.0244495064540622;0.0233687405159332;0.0201362604087812;0.013715146948003;;;;;;;;0.0201362604087812;0.0260737362219688;0.0304231795653831;0.0309687261632341;0.03206106870229;0.0364471669218989;0.0358974358974358;0.0293333333333333;0.033;0.034;0.044;0.044;0.067;0.043;0.042;0.056;0.011;0.034;;0.023;0.049;0.029;0.044;0.053;;0.042;0.041;0.035;0.046;0.041;0.043;0.045;0.029;0.028;0.024;0.025;0.042;0.034;0.042;0.056;;0.039;0.03;;0.048;0.042;0.041;;0.034;;0.039;;0.06;0.042;0.052;0.062;;;;;;;;;;0.029;0.025;0.038;0.049;0.046;0.052;0.056
29.8144444444444;;;0.0228289723170269;0.0244495064540622;0.0364471669218989;0.0326078655975563;0.0298780487804878;0.0358974358974358;0.0260737362219688;;;;;;;;0.0287890327494287;0.03206106870229;0.0364471669218989;0.0369973190348525;0.0369973190348525;0.0414137533615059;0.0414137533615059;0.0358974358974358;0.058;0.043;0.054;0.05;0.073;0.052;0.052;0.072;0.042;0.032;;0.034;0.055;0.036;0.05;0.063;;0.046;0.047;0.042;0.049;0.047;0.051;0.052;0.044;0.034;0.031;0.029;0.048;0.037;0.044;0.064;;0.045;0.033;;0.049;0.048;0.046;;0.035;;0.046;;0.064;0.047;0.054;0.071;;;;;;;;;;0.032;0.028;0.041;0.053;0.051;0.057;0.064
30.7830555555555;;;0.026615969581749;0.0277016742770167;0.0364471669218989;0.0309687261632341;0.0277016742770167;0.0293333333333333;0.026615969581749;;;;;;;;0.0347992351816443;0.0342507645259938;0.0392021480629075;0.0380988884630126;0.0364471669218989;0.0403071017274472;0.0408602150537634;0.0337027130301872;0.062;0.051;0.056;0.055;0.074;0.054;0.052;0.067;0.045;0.042;;0.03;0.054;0.032;0.046;0.053;;0.054;0.053;0.045;0.05;0.046;0.047;0.05;0.044;0.035;0.032;0.027;0.046;0.033;0.039;0.055;;0.055;0.04;;0.052;0.045;0.046;;0.044;;0.047;;0.061;0.045;0.048;0.058;;;;;;;;;;0.033;0.031;0.039;0.051;0.048;0.053;0.051
