Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
5.60611111111111;0.0026168224299065;0.0036662925551814;0.0031413612565445;0.0031413612565445;0.0020926756352765;0.0010455563853622;0.0020926756352765;0.0020926756352765;0.0031413612565445;0.0015689204333208;0.0020926756352765;0.0010455563853622;0;0.0010455563853622;0.0015689204333208;0.0005225830533781;;;0;0.0015689204333208;0.0020926756352765;0.0026168224299065;0.0015689204333208;0.0020926756352765;0.0010455563853622;0.0005225830533781;0.0026168224299065;0.0020926756352765;0.0036662925551814;0;0.0010455563853622;0.0015689204333208;0.0026168224299065;0.0020926756352765;0.0020926756352765;0.0010455563853622;0.0010455563853622;0.0005225830533781;0.0005225830533781;0.0005225830533781;0.002;0.002;0.003;0.003;0.004;0.003;0.001;0.001;0.002;0.003;0.003;0;0.006;0.005;;0.002;0.006;0.001;0.006;0.006;0.006;0.001;0.005;0.005;0.002;;0.001;0;0.004;;;;0.001;;0.001;0.002;0.003;;0.004;0.002;0.002;;0;0.002;0.003;0.003;0.004;
22.5344444444444;0.0131826741996233;0.0153149754809505;0.0121189311253293;0.0190620272314674;0.0142480211081794;0.0131826741996233;0.0115876598946576;0.0153149754809505;0.0331550802139037;0.0147812971342383;0.0115876598946576;0.0163835409588523;0.0147812971342383;0.0089372887720615;0.0131826741996233;0.0115876598946576;0.0062968515742128;0.0062968515742128;0.0094665664913598;0.0105263157894736;0.0131826741996233;0.0147812971342383;0.013715146948003;0.0105263157894736;0.0073518379594898;0.0094665664913598;0.0131826741996233;0.0190620272314674;0.0195989405978055;0.0126506024096385;0.0142480211081794;0.0195989405978055;0.0153149754809505;0.0121189311253293;0.013715146948003;0.0126506024096385;0.0089372887720615;0.0094665664913598;0.0121189311253293;0.0110567882662655;0.016;0.021;0.034;0.031;0.026;0.036;0.039;0.024;0.023;0.023;0.02;0.016;0.025;0.02;0.017;0.018;0.019;0.015;0.025;0.025;0.028;0.021;0.028;0.013;0.011;0.008;0.013;0.013;0.015;0.013;0.009;0.004;0.003;0.006;0.008;0.009;0.015;0.007;0.016;0.01;0.004;0.005;0.004;0.011;0.012;0.013;0.012;0.001
25.5425;0.0201362604087812;0.0293333333333333;0.0201362604087812;0.0271586154431342;0.0217506631299734;0.0206739871260886;0.0169184290030211;0.0271586154431342;0.041967717140661;0.0201362604087812;0.0179894179894179;0.0233687405159332;0.0190620272314674;0.0126506024096385;0.0179894179894179;0.0153149754809505;0.0099962420142803;0.0105263157894736;0.0131826741996233;0.013715146948003;0.0169184290030211;0.0201362604087812;0.0169184290030211;0.0169184290030211;0.013715146948003;0.0110567882662655;0.0163835409588523;0.0217506631299734;0.0217506631299734;0.0179894179894179;0.0190620272314674;0.0190620272314674;0.0239089184060721;0.0142480211081794;0.0158490566037735;0.0126506024096385;0.0174537211938043;0.0169184290030211;0.0153149754809505;0.0099962420142803;0.023;0.025;0.032;0.033;0.03;0.035;0.033;0.026;0.028;0.021;0.023;0.017;0.028;0.023;0.021;0.017;0.019;0.015;0.026;0.03;0.029;0.025;0.03;0.023;0.011;0.01;0.013;0.013;0.016;0.012;0.009;0.006;0.005;0.005;0.009;0.009;0.02;0.008;0.015;0.007;0.005;0.006;0.005;0.008;0.01;0.01;0.009;0.003
28.5175;0.0342507645259938;0.0375478927203065;0.0315146890499809;0.0408602150537634;0.0347992351816443;0.0342507645259938;0.0277016742770167;0.039754412893323;0.0475308641975308;0.0358974358974358;0.0271586154431342;0.0342507645259938;0.0287890327494287;0.0195989405978055;0.0249905051272312;0.0233687405159332;0.0179894179894179;0.0195989405978055;0.0222896133434419;0.0212121212121212;0.0271586154431342;0.0287890327494287;0.025531914893617;0.025531914893617;0.0201362604087812;0.0239089184060721;0.0282451465550057;0.0304231795653831;0.0298780487804878;0.026615969581749;0.025531914893617;0.026615969581749;0.0277016742770167;0.0201362604087812;0.0233687405159332;0.0228289723170269;0.0217506631299734;0.0217506631299734;0.0222896133434419;0.0174537211938043;0.041;0.04;0.041;0.042;0.047;0.046;0.045;0.042;0.047;0.038;0.036;0.027;0.04;0.036;0.033;0.031;0.026;0.022;0.032;0.031;0.032;0.026;0.035;0.027;0.013;0.014;0.015;0.015;0.02;0.015;0.013;0.009;0.007;0.005;0.011;0.011;0.02;0.01;0.017;0.009;0.006;0.007;0.006;0.01;0.012;0.011;0.011;0.006
31.0261111111111;0.0570873786407766;0.0525745257452574;0.0548274525009693;0.0604904632152588;0.0587869362363919;0.0542635658914728;0.0480895407178695;0.0503285659064553;0.0656249999999999;0.0520123839009287;0.0386503067484662;0.0480895407178695;0.043632166217776;0.0304231795653831;0.0315146890499809;0.0353481254781943;0.0304231795653831;0.0271586154431342;0.0315146890499809;0.0331550802139037;0.0353481254781943;0.039754412893323;0.0364471669218989;0.0358974358974358;0.0453004622496147;0.039754412893323;0.043076923076923;0.0497681607418856;0.0520123839009287;0.0503285659064553;0.0392021480629075;0.0453004622496147;0.0342507645259938;0.03206106870229;0.0364471669218989;0.0331550802139037;0.0304231795653831;0.0331550802139037;0.0326078655975563;0.0309687261632341;0.066;0.064;0.087;0.08;0.084;0.068;0.087;0.072;0.064;0.067;0.066;0.052;0.063;0.057;0.058;0.058;0.038;0.035;0.031;0.036;0.042;0.04;0.038;0.041;0.021;0.024;0.025;0.022;0.021;0.018;0.02;0.016;0.006;0.005;0.009;0.012;0.023;0.01;0.017;0.012;0.007;0.006;0.007;0.01;0.011;0.008;0.01;0.005
46.9122222222222;0.477877877877877;0.552133194588969;0.502636916835699;0.528057553956834;0.537016004130098;0.522131147540983;0.453754940711462;0.513309535951045;0.519181585677749;0.479759519038076;0.49399293286219;0.559268929503916;0.522131147540983;0.428460038986354;0.434718826405867;0.46759581881533;0.440117704757233;0.398657718120805;0.459266600594648;0.444641101278269;0.471321695760598;0.466666666666666;0.483534136546184;0.461111111111111;0.543034697048161;0.436514929025942;0.426679649464459;0.499746835443037;0.428460038986354;0.48637506284565;0.408192771084337;0.510386965376782;0.528057553956834;0.553149401353461;0.536016511867905;0.557224830464267;0.544041450777201;0.538016528925619;0.475062468765617;0.416069699903194;;;;;;;;;;;0.321;;;;;;0.338;0.326;0.392;0.35;0.391;0.332;0.42;0.407;0.23;0.201;;;;;;;0.043;0.052;0.054;0.06;0.099;0.073;0.099;0.074;0.055;0.052;0.042;0.062;0.057;0.06;0.057;0.049
52.2375;0.736674259681093;0.820118343195266;0.741552511415524;0.752610441767068;0.763783160322952;0.729398410896708;0.69025069637883;0.757561817136285;0.783934807916181;0.722171945701357;0.720972300734878;0.781395348837209;0.723372948500282;0.617204301075268;0.643572984749455;0.684444444444444;0.651394204483324;0.622641509433962;0.680976150859678;0.646917621385706;0.67292817679558;0.653639846743294;0.700783874580067;0.703139013452914;0.748911798396334;0.605344735435596;0.588341282458929;0.652516411378555;0.57369805365597;0.636916395222584;0.549090909090909;0.68328706274292;0.701960784313725;0.723372948500282;0.69608938547486;0.718577075098814;0.693749999999999;0.687924318308291;0.62155172413793;0.52904884318766;;;;;;;;;;;;;;;;;0.444;0.403;0.504;0.41;0.441;0.406;0.448;0.429;0.316;;;;;;;;;0.104;0.109;0.102;0.146;0.108;0.157;0.113;0.069;0.112;0.077;0.067;0.065;0.068;0.077;0.075
56.8208333333333;0.906084818684695;0.982222222222222;0.893398533007334;0.911768330252618;0.930434782608695;0.921782178217821;0.871186440677966;0.934785314250155;0.967192429022081;0.899019607843137;0.896205630354957;0.961233480176211;0.918912237330036;0.805761316872427;0.837328562909957;0.900429184549356;0.824066390041493;0.821432800473653;0.873939393939393;0.84401913875598;0.875318374772589;0.846706586826347;0.88641072516758;0.889200732153752;0.816184288245717;0.664942212438084;0.649153468050245;0.744;0.649153468050245;0.722171945701357;0.63030303030303;0.767533217793182;0.798008201523139;0.813569321533923;0.791588785046728;0.814876033057851;0.783934807916181;0.786480186480186;0.709050028105677;0.628108108108108;;;;;;;;;0.378;0.375;;;;;;;0.345;0.38;0.455;0.438;0.441;0.411;0.473;0.448;0.271;;;;;;;;0.091;;0.085;0.118;0.121;0.105;0.151;0.106;0.084;0.128;0.083;0.088;0.079;0.092;0.111;0.095
70.8472222222222;1.65040650406504;1.69060955518945;1.60159999999999;1.60400320256204;1.62336825141015;1.62093397745571;1.56366508688783;1.63069466882067;1.70853355426677;1.66285714285714;1.64792851340373;1.68299096138044;1.98628158844765;1.52896174863387;1.57541633624107;1.63314470493128;1.62093397745571;1.60882117080994;1.68045977011494;1.6258064516129;1.63805668016194;1.58964143426294;1.61850362027353;1.64545454545454;1.21281337047353;0.979201014584654;0.959748427672956;1.11643192488262;0.976187460417986;1.06355876559422;0.967192429022081;1.13513513513513;1.20374739764052;1.20917941585535;1.18580289455547;1.2256123163051;1.19295093296475;1.1983379501385;1.08312375909993;0.965699873896595;0.453;0.441;0.407;0.372;0.407;0.339;0.386;0.387;0.531;0.461;0.459;0.441;0.391;0.429;0.427;0.413;0.317;0.339;0.406;0.402;0.372;;0.453;;;;;;;;;;0.119;0.144;0.14;0.144;0.131;0.125;0.186;0.16;0.116;;;0.137;0.14;;;0.121
76.7375;1.93807829181494;1.98934056007226;1.89122807017543;1.8970123022847;1.89991204925241;1.89122807017543;1.84567474048442;1.91156222418358;1.99855072463768;1.96502242152466;1.93807829181494;1.95899731423455;2.18357211079274;1.85694444444444;1.85694444444444;1.90572687224669;1.87972027972027;1.8883435582822;1.96804308797127;1.89411764705882;1.8970123022847;1.8428694900605;1.89122807017543;1.93807829181494;1.33071324599708;1.08148148148148;1.05710543549443;1.22194269741439;1.07493403693931;1.15934515688949;1.07167325428194;1.24971751412429;1.31884057971014;1.32872727272727;1.28960573476702;1.34068663257852;1.30902527075812;1.31884057971014;1.18758620689655;1.07493403693931;0.513;0.484;0.444;0.407;0.478;0.369;0.409;0.438;0.61;0.506;0.475;0.457;0.408;0.438;0.441;0.427;0.385;0.35;0.4;0.39;0.397;;;;;;;;0.244;;;;0.113;0.173;0.172;0.182;0.135;0.123;0.186;0.161;0.111;;;;0.12;0.133;;0.125
