Time (hour);C0 = 1 R1;C0 = 1 R2;C0 = 1 R3;C0 = 1 R4;C0 = 1 R5;C0 = 1 R6;C0 = 1 R7;C0 = 1 R8;C0 = 1 R9;C0 = 1 R10;C0 = 1 R11;C0 = 1 R12;C0 = 1 R13;C0 = 1 R14;C0 = 1 R15;C0 = 1 R16;C0 = 1 R17;C0 = 1 R18;C0 = 1 R19;C0 = 1 R20;C0 = 1 R21;C0 = 1 R22;C0 = 1 R23;C0 = 1 R24;C0 = 1/2 R1;C0 = 1/2 R2;C0 = 1/2 R3;C0 = 1/2 R4;C0 = 1/2 R5;C0 = 1/2 R6;C0 = 1/2 R7;C0 = 1/2 R8;C0 = 1/2 R9;C0 = 1/2 R10;C0 = 1/2 R11;C0 = 1/2 R12;C0 = 1/2 R13;C0 = 1/2 R14;C0 = 1/2 R15;C0 = 1/2 R16;C0 = 1/4 R1;C0 = 1/4 R2;C0 = 1/4 R3;C0 = 1/4 R4;C0 = 1/4 R5;C0 = 1/4 R6;C0 = 1/4 R7;C0 = 1/4 R8;C0 = 1/4 R9;C0 = 1/4 R10;C0 = 1/4 R11;C0 = 1/4 R12;C0 = 1/4 R13;C0 = 1/4 R14;C0 = 1/4 R15;C0 = 1/4 R16;C0 = 1/8 R1;C0 = 1/8 R2;C0 = 1/8 R3;C0 = 1/8 R4;C0 = 1/8 R5;C0 = 1/8 R6;C0 = 1/8 R7;C0 = 1/8 R8;C0 = 1/8 R9;C0 = 1/8 R10;C0 = 1/8 R11;C0 = 1/8 R12;C0 = 1/8 R13;C0 = 1/8 R14;C0 = 1/8 R15;C0 = 1/8 R16;C0 = 1/16 R1;C0 = 1/16 R2;C0 = 1/16 R3;C0 = 1/16 R4;C0 = 1/16 R5;C0 = 1/16 R6;C0 = 1/16 R7;C0 = 1/16 R8;C0 = 1/16 R9;C0 = 1/16 R10;C0 = 1/16 R11;C0 = 1/16 R12;C0 = 1/16 R13;C0 = 1/16 R14;C0 = 1/16 R15;C0 = 1/16 R16
222.34;1.549685535;1.98018018;1.545054945;1.56835443;1.817838765;;2.235658915;;0.997;1.04589309;1.145454545;1.180467675;1.297340043;1.209179416;1.698265896;;1.739748954;1.711111111;1.820600858;1.79047619;1.68045977;1.700826446;1.801365188;2.476033058;1.21;1.043;1.046;1.117;1.105;1.136;1.242;1.682;1.028;0.967;0.973;1.006;1.206;1.068;1.248;;0.654;0.601;;0.647;0.645;0.732;0.766;;0.742;;;;;0.682;0.778;;0.297;0.212;;0.229;0.284;0.251;0.383;;0.279;0.262;0.28;0.25;0.285;0.281;0.335;;0.136;0.165;0.15;0.179;0.186;0.207;0.28;;0.188;;0.162;0.173;;0.213;;
223.48;1.596805112;1.98934056;1.540438871;1.554330709;1.823367698;;2.214643545;;1.003;1.052287582;1.159345157;1.201941748;1.314905933;1.221942697;1.742378559;;1.779661017;1.71627907;1.831696813;1.79047619;1.698265896;1.703391232;1.828915663;2.476033058;1.213;1.041;1.051;1.113;1.103;1.132;1.231;1.676;1.03;0.962;0.977;1.006;1.214;1.082;1.262;;0.651;0.594;;0.626;0.618;0.726;0.76;;0.71;;;;;0.672;0.801;;0.276;0.199;;0.225;0.28;0.26;0.413;;;0.252;0.275;0.244;0.28;0.292;0.373;;0.13;0.162;0.149;0.182;0.191;0.218;0.308;;0.183;;0.166;0.18;;0.223;;
238.085;1.662857143;2.256920078;1.703391232;1.695709571;2.083751161;;2.638751346;;1.056;1.138565629;1.192950933;1.155858311;1.301223902;1.214634146;1.826139295;;1.941050757;1.771597633;1.882589676;1.84567474;1.760909857;1.771597633;1.911562224;2.801567749;1.285;1.11;1.119;1.161;1.138;1.16;1.271;1.709;1.072;0.98;0.998;1.039;1.239;1.108;1.294;;0.678;0.655;;0.639;;0.742;0.791;;;;;;;0.69;0.817;;0.331;0.228;;;0.298;0.267;0.504;;0.283;0.252;0.28;0.253;0.288;0.297;0.396;;0.15;0.186;0.16;0.187;0.196;0.22;0.293;;0.191;;0.173;0.184;;0.224;;
242.2683333;1.768918919;2.267644184;1.731886477;1.721464226;2.176739752;;2.142965061;;1.066;1.16109215;1.242253521;1.191160221;1.334693878;1.240394089;1.801365188;;1.952993744;1.854119688;1.952993744;1.911562224;1.820600858;1.817838765;1.952993744;2.825225225;1.295;1.124;1.128;1.17;1.151;1.173;1.283;1.649;1.098;0.994;1.018;1.067;1.252;1.121;1.302;;0.627;0.634;;0.647;;0.746;0.793;;;;;;;0.678;0.82;;0.288;0.217;;;0.299;0.266;0.515;;0.301;0.242;0.277;0.253;0.289;0.284;0.383;;;0.176;0.158;0.189;0.197;0.225;0.325;;0.191;;0.172;0.187;;0.224;;
245.3583333;1.801365188;2.303849951;1.747651007;1.734502924;2.183572111;;2.428571429;;1.056;1.154118448;1.249717514;1.187586207;1.336688549;1.232982456;1.785059423;;1.955992844;1.848484848;1.938078292;1.914487633;1.823367698;1.828915663;1.98934056;2.942592593;1.3;1.132;1.134;1.175;1.155;1.178;1.285;;1.091;0.984;1.012;1.065;1.248;1.124;1.31;;0.614;0.663;;0.633;;0.737;0.809;;;;;;;;0.83;;0.306;0.223;;;0.311;0.258;0.536;;0.301;0.233;0.278;0.254;0.291;0.288;0.396;;0.143;0.169;0.155;0.184;0.197;0.225;0.334;;0.178;;0.167;0.182;;0.221;;
246.9313889;1.817838765;2.318533201;1.78235793;1.766244726;2.239185257;;2.344510978;2.741280353;1.066;1.169863014;1.249717514;1.207366227;1.344696416;1.249717514;1.776968671;;1.968043088;1.87972028;1.955992844;1.920353982;1.834482759;1.837273512;1.998550725;;1.317;1.143;1.141;1.179;1.163;1.185;1.292;;1.103;0.992;1.018;1.069;1.249;1.129;1.315;;0.656;0.667;;0.624;;0.737;0.828;;;;;;;;0.854;;0.324;0.228;;;0.309;0.268;0.518;;0.312;0.235;0.278;0.251;0.296;0.284;0.381;;0.144;0.172;0.16;0.188;0.199;0.231;0.319;;0.179;;0.167;0.181;;0.227;;
262.8330556;1.905726872;2.595740149;1.968043088;1.908641975;2.472033024;;;;1.043;1.164593301;1.221942697;1.178694158;1.366961652;1.322786647;2.106542056;;2.074074074;1.908641975;2.054880295;1.971069182;1.763575042;1.68045977;;;1.361;1.196;1.195;1.222;1.199;1.225;1.334;;1.097;0.983;1.039;1.097;1.276;1.173;1.399;;;0.679;;0.578;;0.758;;;;;;;;;0.947;;0.379;0.231;;;0.267;0.268;0.54;;;0.241;;;;;0.439;;0.142;0.172;0.15;0.199;0.202;0.224;0.31;;0.169;;0.186;;0.148;;;
268.0941667;1.992405063;2.617130621;1.917418214;1.87399651;2.090232558;;;;1.038;1.16284153;1.238537271;1.247847565;1.425301205;1.379259259;2.001631913;;2.132956685;1.955992844;2.035897436;1.98018018;1.84567474;1.87114211;2.001631913;3.040236686;1.372;1.202;1.202;1.22;1.185;1.213;1.321;;1.093;1.013;1.065;1.124;1.288;1.177;1.397;;;0.667;;0.584;;0.762;;;;;;;;;0.969;;0.354;0.237;;;0.279;0.281;0.58;;;;;;0.285;0.268;;;0.128;0.147;0.137;0.178;0.179;0.228;0.356;;0.147;0.149;0.147;0.165;0.152;;;
270.3355556;2.0644506;2.595740149;1.923294951;1.888343558;2.119699812;;;;1.066;1.196539792;1.281915654;1.272364672;1.46631016;1.412593703;2.035897436;;2.180152672;2.007811081;2.074074074;2.014012739;1.897012302;1.920353982;2.074074074;3.056057007;1.37;1.206;1.201;1.228;1.194;1.217;1.328;;1.124;1.024;1.075;1.133;1.302;1.18;1.405;;;0.687;;0.572;;0.771;;;;;;;;;1.009;;0.327;;;;0.278;0.282;0.547;;;;;;0.283;0.274;;;0.125;0.152;0.141;0.181;0.182;;0.337;;0.143;0.154;0.157;0.175;0.17;;;
334.1286111;2.123004695;2.815730337;2.054880295;2.132956685;2.709529025;;;;1.163;1.455403349;1.538136257;1.490600924;1.665359477;1.677932732;2.40141844;;2.557805907;2.436400818;2.348251748;2.256920078;2.183572111;2.246258503;2.436400818;;1.391;1.302;1.311;1.298;1.264;1.282;1.449;;1.313;1.19;1.192;1.185;1.318;1.203;1.533;;0.731;0.896;;0.772;0.82;0.976;;;0.831;;0.555;;;;1.239;;;;0.295;0.281;;;;;;0.264;;0.271;0.276;0.27;;;;;;;;;;;0.204;;;;;0.293;;
344.2827778;2.153030303;2.878221209;2.156398104;2.096738117;2.952668213;;;;1.156;1.435978836;1.524395947;1.528961749;1.713692946;1.695709571;;;2.621436227;2.38989899;2.32591857;2.2321394;2.163152896;2.228626692;2.41688708;;1.386;1.306;1.308;1.287;1.252;1.283;1.489;;1.32;1.193;1.191;1.191;1.316;1.196;1.576;;0.723;0.903;;0.77;0.822;0.984;;;0.801;;0.549;;;0.833;1.414;;;;0.321;0.298;;;;;;0.249;0.311;0.271;;;;;0.165;;;;;;;;0.188;;;;;0.288;;
345.0430556;2.126315789;2.700546448;2.113108614;2.190430622;2.741280353;;;;1.151;1.438124054;1.508527132;1.526677067;1.713692946;1.690609555;;;2.625751073;2.352;2.282041217;2.200767754;2.119699812;2.186998088;2.40141844;;1.379;1.29;1.29;1.267;1.229;1.276;1.512;;1.321;1.202;1.185;1.191;1.308;1.183;1.6;;0.72;0.87;;0.758;0.802;0.951;;;0.803;;0.547;;;0.822;1.401;;0.427;;0.317;0.292;;;;;0.306;0.248;0.299;0.262;;;;;0.158;0.201;;;;;;;0.198;;;;;0.292;;
358.3597222;2.322222222;2.759645233;2.329622266;2.561985216;3.056057007;;;;1.216;1.6016;1.613654618;1.688065844;1.823367698;1.914487633;;;;2.40141844;2.300197239;2.228626692;2.173333333;2.2321394;2.456115108;;1.401;1.349;1.357;1.344;1.298;1.341;1.603;;1.404;1.255;1.229;1.212;1.315;1.203;1.656;;0.8;1.013;0.539;0.864;0.866;1.033;;;;;0.568;;;;1.582;;;;;;;;;;;;;;;;0.45;;;;;;;;;;;;;;;0.279;;
366.8691667;2.239185257;2.825225225;2.303849951;2.541176471;;;;;1.158;1.549685535;1.589641434;1.705960265;1.84286949;1.87399651;;;2.700546448;2.374647887;2.285658153;2.200767754;2.149668874;2.221621622;2.428571429;;1.349;1.284;1.281;1.264;1.233;1.287;1.574;;1.337;1.238;1.204;1.2;1.301;1.192;1.611;;0.736;0.94;;0.82;0.825;0.963;;;0.83;;0.561;;;;1.476;;0.505;;;;;;;;0.306;;;0.275;;;;;0.149;0.188;0.181;;0.221;;;;0.173;;0.198;;;0.285;;
382.5444444;2.156398104;2.868486917;2.488082902;2.625751073;;;;;1.171;1.575416336;1.580142971;1.752941176;1.876855895;1.89122807;;;2.57037037;2.318533201;2.214643545;2.132956685;2.093482309;2.159772296;2.444262295;;1.327;1.263;1.264;1.244;1.214;1.298;1.601;;1.341;1.221;1.183;1.176;1.276;1.171;;;0.836;0.989;;0.858;0.857;0.995;;;0.826;;0.591;0.598;0.672;;;;;;;;;;;;;;;;;;;;0.154;0.185;0.173;0.192;0.193;;;;0.186;;0.183;0.159;0.156;0.274;;
390.0408333;2.228626692;2.927566321;2.566173362;;;;;;1.17;1.604003203;1.63805668;1.834482759;1.938078292;1.926241135;2.292913386;;;2.374647887;2.256920078;2.186998088;2.142965061;2.200767754;2.468041237;;1.327;1.262;1.257;1.251;1.216;1.302;1.618;;1.345;1.257;1.218;1.199;1.299;1.191;;;0.857;0.957;;0.874;0.867;0.988;;;0.817;0.605;0.629;0.63;0.711;;;;;;;;;;;;;0.265;;;;;0.419;;0.154;0.187;0.182;0.204;0.209;;;;0.172;;0.193;0.18;0.178;0.292;;
412.5963889;2.271232877;2.643103448;2.508333333;;;;;;1.167;1.596805112;1.613654618;1.831696813;1.89122807;1.938078292;;;;2.311177052;2.186998088;2.109822264;2.093482309;2.132956685;2.39757085;;1.294;1.231;1.22;1.234;1.213;1.335;1.637;;1.311;1.243;1.184;1.159;1.27;1.174;;;0.834;0.962;0.649;0.863;0.869;1.037;;;0.783;0.668;0.635;0.646;0.682;;;;;;;;;;;;;0.243;;;;;;;0.146;0.181;0.166;0.182;0.197;;;;0.171;;0.173;0.153;0.155;0.271;;
415.4475;2.239185257;2.520585162;2.480041365;;;;;;1.156;1.580142971;1.6016;1.806837607;1.868292683;1.938078292;;;;2.300197239;2.176739752;2.096738117;2.080519481;2.123004695;2.344510978;;1.281;1.209;1.196;1.22;1.21;;;;1.301;1.234;1.154;1.144;1.265;1.189;;;0.799;0.916;0.608;0.83;0.823;1.055;;;0.762;0.618;0.608;0.628;0.658;;;;0.49;;;;0.307;;;;;;0.294;0.253;0.263;;;;0.129;;0.146;;0.185;;;;0.164;0.158;0.159;0.144;0.148;0.267;;
431.4297222;2.370854271;2.545320715;2.888;2.625751073;;;;;1.16;1.599200639;1.608821171;1.798635976;1.868292683;2.042201835;;;;2.267644184;2.156398104;2.070860315;2.058064516;2.096738117;;;1.274;1.195;1.181;1.23;1.211;;;;1.276;1.231;1.164;1.124;1.26;1.207;;;0.8;0.942;0.654;0.838;0.83;;;;0.766;0.637;0.623;0.631;0.64;;;;0.507;;;0.33;0.317;;;;;;0.288;0.251;;;;;0.128;;0.152;;0.197;;;;0.159;0.155;0.161;0.145;0.147;0.279;;
439.1130556;2.382258065;;2.93256351;2.537040923;;;;;1.156;1.582511924;1.620933977;1.798635976;1.87114211;2.070860315;;;;2.260487805;2.136286522;2.0644506;2.045362718;2.093482309;;;1.246;1.164;1.147;1.207;1.218;;;;1.246;1.193;1.141;1.124;1.26;1.233;;;0.749;0.908;0.609;0.801;0.812;;;;0.72;0.602;0.601;0.615;;;;;0.457;;;0.293;;;;;;;;;;;;;;;0.144;;0.196;;;;0.147;0.149;0.159;0.15;0.15;;;
503.3927778;;;;;;;;;1.191;1.594413408;1.608821171;1.750293871;1.804099061;;;;;2.204226705;2.070860315;2.007811081;2.010909091;2.045362718;;;1.267;1.129;1.14;1.231;;;;;1.234;1.176;1.113;1.055;1.266;1.307;;;0.775;0.934;0.57;0.854;0.884;;;;0.736;0.601;0.575;0.587;;;;;0.407;;;;0.328;;;;;;;;;;;;;;;;;;;;0.183;0.158;;;;;;
513.3747222;;;;;;;;;1.159;1.575416336;1.599200639;1.737123746;1.851299827;2.382258065;;;;2.176739752;2.054880295;2.026484018;2.042201835;2.113108614;;;1.25;1.1;1.109;1.234;;;;;1.198;1.149;1.095;1.039;1.281;1.367;;;0.741;0.907;;0.832;0.856;;;;0.689;0.555;0.549;0.564;;;;;0.36;;;;;;;;;;;;;;;;;;;;;;;;0.15;;;;0.151;;;
527.3619444;;;;;;;;;1.173;1.599200639;1.611235955;1.724063281;1.77428088;2.340777667;;;;2.211164581;2.077293791;2.106542056;2.061254613;2.176739752;2.480041365;;1.265;1.107;1.129;1.274;;;;;1.188;1.156;1.098;1.034;1.309;1.425;;;0.76;0.908;;0.849;0.87;;;;0.689;0.561;0.552;0.552;;;;;0.368;;;;;;;;;;;;;;;;;;;;;;;;0.164;;;0.148;0.152;;;
551.1330556;;;;;;;;;1.172;1.613654618;1.61607717;1.708533554;1.771597633;;;;;2.169933397;2.061254613;2.058064516;2.039046746;2.136286522;2.393731041;;1.263;1.09;1.129;1.287;;;;;1.161;1.136;1.082;1.014;1.333;1.495;;;0.734;0.907;;0.832;;;;;0.695;0.544;0.536;0.541;;;;;0.383;;;0.323;;;;;;;;;;;;;;;;;;;;;0.149;;;;0.138;;;
574.5913889;;;;;;;;;1.18;1.665359477;1.695709571;1.768918919;1.837273512;;;;;2.169933397;2.051701932;2.026484018;1.98934056;2.054880295;;;1.263;1.086;1.153;1.318;;;;;1.131;1.142;1.089;1.005;1.37;1.574;;;0.706;0.913;;0.844;;;;;0.677;0.559;0.55;0.544;;;;;0.357;;;;;;;;;;;;;;;;;;;;;;;;0.144;;;;;;;
