Time (hour);OD C0 = 1;OD C0 = 1/2;OD C0 = 1/4;OD C0 = 1/8;OD C0 = 1/16;std C0 = 1;std C0 = 1/2;std C0 = 1/4;std C0 = 1/8;std C0 = 1/16
12.355555555555556;0.014458333333333337;0.024812500000000005;0.022687500000000003;0.019375000000000007;0.0128125;0.012392804251751184;0.033076084165904525;0.028221708731931874;0.016274500760392007;0.007691056088080492
14.994166666666667;0.011750000000000002;0.019625000000000004;0.017937500000000002;0.016562500000000004;0.0125;0.008661456767388113;0.01826497673143878;0.016630050924456;0.009617488952424123;0.009931012033020603
16.964444444444446;0.01529166666666667;0.023562500000000007;0.020562500000000004;0.017625000000000002;0.014375000000000002;0.007939768923309769;0.013973048835168365;0.01210871974033589;0.007490619133289319;0.009299697575727933
21.749444444444446;0.029250000000000012;0.035750000000000004;0.03575000000000001;0.028250000000000004;0.022250000000000006;0.016450050658483293;0.015380588415272024;0.01488077618943313;0.008392705165797258;0.008422440263961509
36.33611111111111;0.33770833333333333;0.44456249999999997;0.38125000000000003;0.23112499999999994;0.08412499999999999;0.043060499268148554;0.07217597310566726;0.06632071697441157;0.03219253601380295;0.012494373733805146
39.216944444444444;0.35666666666666663;0.46;0.371;0.2426875;0.0845;0.07900035161665774;0.105887912435745;0.0423010047162003;0.016464806216594238;0.012762249018100217
41.80888888888889;0.39208333333333334;0.515875;0.33493749999999994;0.27774999999999994;0.10775000000000001;0.07892502595642413;0.12896117390517195;0.04817736599016182;0.023956992716115264;0.013908181045701122
45.614444444444445;0.5161250000000001;0.6111875;0.3781250000000001;0.34349999999999997;0.14500000000000002;0.08801671834562645;0.14345304926612748;0.06878578614074278;0.028541636253025162;0.014008925726121894
60.43694444444444;1.1300000000000001;0.9419374999999999;0.47306250000000005;0.34225000000000005;0.2438125;0.07180703308172535;0.1864136759836842;0.11519953816639196;0.02408967621202078;0.022358496008229176
63.10055555555556;1.179625;0.9787499999999998;0.47587499999999994;0.34412500000000007;0.23381250000000003;0.07704209482484235;0.1890844718637678;0.1221356187809273;0.018986426072328613;0.01992554500509334
68.27333333333333;1.2890833333333331;1.0459375;0.5033124999999999;0.3470625;0.24306250000000001;0.07976314764490065;0.1899369858499129;0.12677476027881104;0.021352601568661367;0.016891080301449042
84.04222222222222;1.4970833333333333;1.1819375;0.59175;0.370875;0.2266875;0.0764274801509393;0.17398975140435718;0.1266972276729053;0.10251333754687729;0.036752072645634556
91.3225;1.5433750000000002;1.2202499999999998;0.6199375;0.4252499999999999;0.225375;0.07483861107966484;0.16723617282155198;0.13007424262224246;0.09944188001038598;0.04408354993645589
96.66111111111111;1.569375;1.2485000000000002;0.6423749999999999;0.46856250000000005;0.25300000000000006;0.07066341138335551;0.16176603475390006;0.13445114121865978;0.09228215479576753;0.04678140656286427
110.9075;1.6360416666666666;1.3104999999999998;0.694;0.536875;0.373625;0.0598048765895298;0.14910608639488865;0.14085364745011042;0.09913051687043702;0.06512763910199725
119.74833333333333;1.6639166666666665;1.3409999999999997;0.7132500000000002;0.5674374999999999;0.4169375;0.05808966966873044;0.14163465324559524;0.14224033359072244;0.10519860309790238;0.08027100095146442
135.86;1.688;1.3656875000000002;0.722625;0.574625;0.4329375;0.046172683121805565;0.14447089618241454;0.15529523294357753;0.10956783001866925;0.09080505819473934
